Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Probe App CPU Usage,Probe App Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
7.1,44744704,44744704,4.9,91914240,91914240,17,48607232,27,28,26,828936192,828936192,828936192,8126898176,8126898176,8126898176
6.6,44744704,44744704,4,92028928,92028928,16,48607232,27,25,29,829194240,829194240,829194240,8126898176,8126898176,8126898176
3.6,44744704,44744704,1.8,92033024,92033024,14,42917888,11,5.6,16,828936192,828936192,828936192,8126898176,8126898176,8126898176
0.69,44744704,44744704,0.35,92110848,92110848,5.9,42893312,3.7,3.2,4.2,828678144,828678144,828678144,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.2,92110848,92110848,0,42893312,2.9,3,2.8,828932096,828932096,828932096,8126898176,8126898176,8126898176
0.008,44744704,44744704,0.21,92110848,92110848,0,42893312,4.1,4.4,3.8,829964288,829964288,829964288,8126898176,8126898176,8126898176
0.0089,44744704,44744704,0.23,92110848,92110848,0,42893312,2.9,2.2,3.6,828932096,828932096,828932096,8126898176,8126898176,8126898176
0.0086,44744704,44744704,0.25,92110848,92110848,0,42893312,4,3.4,4.6,828932096,828932096,828932096,8126898176,8126898176,8126898176
0.5,44744704,44744704,0.61,92385280,92385280,5.5,48754688,11,15,7.2,829964288,829964288,829964288,8126898176,8126898176,8126898176
3.1,44744704,44744704,1.5,92184576,92184576,16,48754688,26,36,16,828932096,828932096,828932096,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.4,92299264,92299264,22,48754688,28,27,29,828932096,828932096,828932096,8126898176,8126898176,8126898176
6.7,44744704,44744704,4.4,92393472,92393472,20,48754688,29,34,24,828674048,828674048,828674048,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.2,92631040,92631040,18,48754688,28,30,27,828915712,828915712,828915712,8126898176,8126898176,8126898176
6,44744704,44744704,3.8,92573696,92573696,18,48754688,29,34,24,828657664,828657664,828657664,8126898176,8126898176,8126898176
6.5,44744704,44744704,3.6,92925952,92925952,19,48754688,28,32,24,828915712,828915712,828915712,8126898176,8126898176,8126898176
6.6,44744704,44744704,3.5,92897280,92897280,20,48754688,29,28,31,828657664,828657664,828657664,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.4,92741632,92741632,21,48754688,28,24,32,828657664,828657664,828657664,8126898176,8126898176,8126898176
5.6,44744704,44744704,3.6,93007872,93007872,21,48754688,28,33,23,828915712,828915712,828915712,8126898176,8126898176,8126898176
6.4,44744704,44744704,3.9,93257728,93257728,18,48754688,29,34,23,828657664,828657664,828657664,8126898176,8126898176,8126898176
7,44744704,44744704,3.7,93220864,93220864,20,48754688,30,33,26,828882944,828882944,828882944,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.5,93179904,93179904,20,48754688,27,23,30,829140992,829140992,829140992,8126898176,8126898176,8126898176
5.6,44744704,44744704,4.1,93208576,93208576,19,48754688,28,27,29,828882944,828882944,828882944,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.8,93294592,93294592,20,48754688,27,27,26,828882944,828882944,828882944,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.7,93700096,93700096,18,48754688,32,31,32,828882944,828882944,828882944,8126898176,8126898176,8126898176
8.1,44744704,44744704,4.6,93802496,93802496,20,48754688,30,32,27,829915136,829915136,829915136,8126898176,8126898176,8126898176
8.2,44744704,44744704,4.3,93614080,93614080,22,48754688,31,25,36,828882944,828882944,828882944,8126898176,8126898176,8126898176
6,44744704,44744704,3.7,93827072,93827072,22,48754688,30,36,24,828882944,828882944,828882944,8126898176,8126898176,8126898176
4.8,44744704,44744704,3.4,93884416,93884416,19,48754688,23,20,25,828878848,828878848,828878848,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.5,94015488,94015488,15,43065344,9.9,6.2,14,828878848,828878848,828878848,8126898176,8126898176,8126898176
0.088,44744704,44744704,0.27,93892608,93892608,5.7,43048960,3.6,3.6,3.6,829169664,829169664,829169664,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.22,93892608,93892608,0,43048960,3,2.6,3.4,829169664,829169664,829169664,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.22,93892608,93892608,0,43048960,3.6,3.6,3.6,828911616,828911616,828911616,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.18,93892608,93892608,0,43048960,2.9,2.6,3.2,828911616,828911616,828911616,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.2,93892608,93892608,0,43048960,3.7,3.4,4,828653568,828653568,828653568,8126898176,8126898176,8126898176
1.2,44744704,44744704,0.97,94027776,94027776,11,48902144,20,23,16,828911616,828911616,828911616,8126898176,8126898176,8126898176
5,44744704,44744704,2.7,93917184,93917184,24,48902144,28,28,29,828911616,828911616,828911616,8126898176,8126898176,8126898176
8.2,44744704,44744704,3.3,93982720,93982720,22,48902144,33,35,32,828653568,828653568,828653568,8126898176,8126898176,8126898176
8.4,44744704,44744704,3.2,94015488,94015488,20,48902144,32,32,32,828911616,828911616,828911616,8126898176,8126898176,8126898176
8.8,44744704,44744704,4.2,94007296,94007296,22,48902144,33,29,36,829169664,829169664,829169664,8126898176,8126898176,8126898176
8.5,44744704,44744704,4.2,94126080,94126080,25,48902144,33,26,40,829169664,829169664,829169664,8126898176,8126898176,8126898176
8,44744704,44744704,3.2,94314496,94314496,26,48902144,29,30,27,829169664,829169664,829169664,8126898176,8126898176,8126898176
7.2,44744704,44744704,3.7,94392320,94392320,22,48902144,31,26,35,829165568,829165568,829165568,8126898176,8126898176,8126898176
6.5,44744704,44744704,3.6,94478336,94478336,19,48902144,29,32,26,828907520,828907520,828907520,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.1,94638080,94638080,22,48902144,29,35,22,828907520,828907520,828907520,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.5,94593024,94593024,23,48906240,31,34,28,828907520,828907520,828907520,8126898176,8126898176,8126898176
7.1,44744704,44744704,3.4,94572544,94572544,23,48906240,27,30,24,828907520,828907520,828907520,8126898176,8126898176,8126898176
7,44744704,44744704,3.4,94674944,94674944,24,48906240,30,34,26,828907520,828907520,828907520,8126898176,8126898176,8126898176
5.7,44744704,44744704,4.2,94998528,94998528,22,48906240,30,28,32,828907520,828907520,828907520,8126898176,8126898176,8126898176
6.2,44744704,44744704,4.2,94949376,94949376,22,48906240,29,24,35,828649472,828649472,828649472,8126898176,8126898176,8126898176
7.2,44744704,44744704,3.9,95289344,95289344,24,48906240,34,29,40,828649472,828649472,828649472,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.4,95277056,95277056,23,48906240,32,36,28,828649472,828649472,828649472,8126898176,8126898176,8126898176
6.8,44744704,44744704,4.4,95440896,95440896,22,48906240,32,39,25,829423616,829423616,829423616,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.1,95580160,95580160,23,48906240,30,29,30,828907520,828907520,828907520,8126898176,8126898176,8126898176
5.4,44744704,44744704,2.8,95596544,95596544,26,48906240,21,21,20,828907520,828907520,828907520,8126898176,8126898176,8126898176
1.2,44744704,44744704,0.82,95469568,95469568,15,43220992,6.8,8.4,5.2,828907520,828907520,828907520,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.22,95485952,95485952,0.044,43196416,3.1,2.6,3.6,829165568,829165568,829165568,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.21,95485952,95485952,0,43196416,3.8,3.4,4.2,828907520,828907520,828907520,8126898176,8126898176,8126898176
0.0056,44744704,44744704,0.2,95490048,95490048,0,43196416,3.1,3,3.2,828907520,828907520,828907520,8126898176,8126898176,8126898176
0.0062,44744704,44744704,0.2,95490048,95490048,0,43196416,3.7,3.8,3.6,829165568,829165568,829165568,8126898176,8126898176,8126898176
0.0075,44744704,44744704,0.42,95686656,95686656,3,49188864,6.8,9.6,4,829165568,829165568,829165568,8126898176,8126898176,8126898176
1.4,44744704,44744704,1.2,95469568,95469568,16,49070080,25,23,28,828907520,828907520,828907520,8126898176,8126898176,8126898176
5.1,44744704,44744704,2.8,95703040,95703040,26,49070080,30,26,34,828907520,828907520,828907520,8126898176,8126898176,8126898176
7.3,44744704,44744704,3.4,95780864,95780864,25,49070080,32,26,37,828907520,828907520,828907520,8126898176,8126898176,8126898176
7.5,44744704,44744704,3.8,96124928,96124928,21,49070080,31,33,29,828907520,828907520,828907520,8126898176,8126898176,8126898176
7.4,44744704,44744704,3.8,95928320,95928320,23,49070080,35,29,42,829165568,829165568,829165568,8126898176,8126898176,8126898176
7.4,44744704,44744704,3.9,96157696,96157696,29,49070080,32,36,28,828907520,828907520,828907520,8126898176,8126898176,8126898176
7.5,44744704,44744704,4,96239616,96239616,25,49070080,32,32,32,829165568,829165568,829165568,8126898176,8126898176,8126898176
6,44744704,44744704,3.4,96280576,96280576,25,49070080,28,30,27,829165568,829165568,829165568,8126898176,8126898176,8126898176
6.3,44744704,44744704,3.3,96239616,96239616,28,49074176,32,31,33,828907520,828907520,828907520,8126898176,8126898176,8126898176
7,44744704,44744704,3.7,96231424,96231424,25,49074176,32,31,33,828649472,828649472,828649472,8126898176,8126898176,8126898176
6.4,44744704,44744704,3.9,96481280,96481280,23,49074176,32,37,26,828907520,828907520,828907520,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.7,96677888,96677888,28,49074176,30,30,30,828899328,828899328,828899328,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.6,96882688,96882688,28,49074176,32,33,31,829149184,829149184,829149184,8126898176,8126898176,8126898176
6.8,44744704,44744704,3.6,96690176,96690176,24,49074176,31,30,32,828891136,828891136,828891136,8126898176,8126898176,8126898176
6.9,44744704,44744704,3.6,96833536,96833536,26,49074176,31,29,32,828891136,828891136,828891136,8126898176,8126898176,8126898176
6.8,44744704,44744704,3.7,96690176,96690176,25,49074176,34,37,31,828891136,828891136,828891136,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.4,96763904,96763904,25,49074176,34,29,39,828882944,828882944,828882944,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.9,96935936,96935936,24,49074176,35,41,29,828624896,828624896,828624896,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.2,97284096,97284096,26,49074176,30,30,30,828882944,828882944,828882944,8126898176,8126898176,8126898176
4,44744704,44744704,2.1,97144832,97144832,26,49074176,19,27,10,828882944,828882944,828882944,8126898176,8126898176,8126898176
0.63,44744704,44744704,0.47,97144832,97144832,11,43356160,2.9,3.2,2.6,828882944,828882944,828882944,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.22,97165312,97165312,0.044,43356160,3.9,3.6,4.2,828882944,828882944,828882944,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.25,97271808,97271808,0,43356160,3.1,2.4,3.8,828882944,828882944,828882944,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.42,97398784,97398784,0,43356160,4.2,4.6,3.8,828882944,828882944,828882944,8126898176,8126898176,8126898176
0.0073,44744704,44744704,0.36,97271808,97271808,0,43356160,3,2.6,3.4,828882944,828882944,828882944,8126898176,8126898176,8126898176
0.41,44744704,44744704,0.3,97406976,97406976,7.5,48590848,11,10,12,828624896,828624896,828624896,8126898176,8126898176,8126898176
2.5,44744704,44744704,1.5,97341440,97341440,21,48590848,29,32,27,828624896,828624896,828624896,8126898176,8126898176,8126898176
5.3,44744704,44744704,2.9,97443840,97443840,24,48590848,33,36,30,828878848,828878848,828878848,8126898176,8126898176,8126898176
7,44744704,44744704,4,97427456,97427456,26,48590848,34,34,33,828878848,828878848,828878848,8126898176,8126898176,8126898176
7.8,44744704,44744704,4.3,97390592,97390592,29,48590848,35,34,37,828878848,828878848,828878848,8126898176,8126898176,8126898176
6.6,44744704,44744704,3.8,97488896,97488896,29,48590848,33,36,29,829394944,829394944,829394944,8126898176,8126898176,8126898176
6.8,44744704,44744704,3.9,97783808,97783808,31,48590848,34,42,26,828878848,828878848,828878848,8126898176,8126898176,8126898176
7,44744704,44744704,3.7,97595392,97595392,28,48590848,32,33,31,828878848,828878848,828878848,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.6,97972224,97972224,26,48594944,32,34,30,829136896,829136896,829136896,8126898176,8126898176,8126898176
5.6,44744704,44744704,3.5,98045952,98045952,30,48594944,31,24,37,828878848,828878848,828878848,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.8,98250752,98250752,32,48594944,34,35,34,830251008,830251008,830251008,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.4,98246656,98246656,29,48594944,32,39,25,830246912,830246912,830246912,8126898176,8126898176,8126898176
6.2,44744704,44744704,4,98439168,98439168,26,48594944,33,38,28,829681664,829681664,829681664,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.4,98254848,98254848,29,48594944,33,24,43,830246912,830246912,830246912,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.1,98316288,98316288,30,48594944,31,23,40,830246912,830246912,830246912,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.8,98598912,98598912,25,48594944,34,35,33,830504960,830504960,830504960,8126898176,8126898176,8126898176
8.2,44744704,44744704,4.1,98705408,98705408,32,48594944,34,39,30,830246912,830246912,830246912,8126898176,8126898176,8126898176
8.6,44744704,44744704,4.8,98717696,98717696,33,48594944,37,35,39,830504960,830504960,830504960,8126898176,8126898176,8126898176
6.7,44744704,44744704,4.6,98742272,98742272,27,48594944,34,42,25,830504960,830504960,830504960,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.2,98820096,98820096,26,48594944,28,32,24,830246912,830246912,830246912,8126898176,8126898176,8126898176
2.3,44744704,44744704,2,98832384,98832384,24,43036672,13,18,8.8,830504960,830504960,830504960,8126898176,8126898176,8126898176
0.38,44744704,44744704,0.43,98832384,98832384,12,42885120,3.9,4.2,3.6,830246912,830246912,830246912,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.44,98934784,98934784,0,42885120,3.8,4.8,2.8,830246912,830246912,830246912,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.46,98902016,98902016,0,42885120,3.6,3.8,3.4,830504960,830504960,830504960,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.24,98918400,98918400,0,42885120,2.9,3,2.8,830246912,830246912,830246912,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.27,99012608,99012608,0,42885120,3.7,3.2,4.2,829988864,829988864,829988864,8126898176,8126898176,8126898176
0.96,44744704,44744704,0.69,98942976,98942976,12,48750592,18,13,22,830504960,830504960,830504960,8126898176,8126898176,8126898176
3.5,44744704,44744704,2,99139584,99139584,25,48750592,33,34,32,830246912,830246912,830246912,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.4,99164160,99164160,29,48750592,34,34,34,830246912,830246912,830246912,8126898176,8126898176,8126898176
6.2,44744704,44744704,3.9,98988032,98988032,32,48750592,34,33,35,830246912,830246912,830246912,8126898176,8126898176,8126898176
6.4,44744704,44744704,4,99409920,99409920,35,48750592,35,41,30,830504960,830504960,830504960,8126898176,8126898176,8126898176
7.7,44744704,44744704,4.2,99282944,99282944,31,48750592,35,27,44,831537152,831537152,831537152,8126898176,8126898176,8126898176
7,44744704,44744704,4.1,99495936,99495936,30,48754688,35,28,42,830246912,830246912,830246912,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.6,99459072,99459072,32,48754688,33,38,28,830246912,830246912,830246912,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.7,99733504,99733504,30,48754688,35,27,44,830246912,830246912,830246912,8126898176,8126898176,8126898176
4.9,44744704,44744704,4.1,99913728,99913728,33,48754688,33,39,27,830504960,830504960,830504960,8126898176,8126898176,8126898176
5.4,44744704,44744704,4,99987456,99987456,29,48754688,33,34,32,830246912,830246912,830246912,8126898176,8126898176,8126898176
6.6,44744704,44744704,3.3,100192256,100192256,32,48754688,35,40,29,829165568,829165568,829165568,8126898176,8126898176,8126898176
7,44744704,44744704,3.2,100237312,100237312,35,48754688,33,41,25,828907520,828907520,828907520,8126898176,8126898176,8126898176
6.3,44744704,44744704,4,100212736,100212736,29,48754688,33,33,32,829165568,829165568,829165568,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.9,100245504,100245504,30,48754688,35,45,24,828907520,828907520,828907520,8126898176,8126898176,8126898176
6.2,44744704,44744704,4.2,100114432,100114432,31,48754688,37,43,30,829165568,829165568,829165568,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.8,100552704,100552704,35,48754688,38,43,34,828907520,828907520,828907520,8126898176,8126898176,8126898176
7.8,44744704,44744704,4.6,100487168,100487168,32,48754688,36,37,35,828907520,828907520,828907520,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.2,100859904,100859904,25,48754688,35,25,44,828907520,828907520,828907520,8126898176,8126898176,8126898176
4.4,44744704,44744704,2.9,100712448,100712448,29,48754688,29,30,28,828907520,828907520,828907520,8126898176,8126898176,8126898176
1.6,44744704,44744704,1.6,101097472,101097472,27,43061248,11,9.4,13,828649472,828649472,828649472,8126898176,8126898176,8126898176
0.084,44744704,44744704,0.58,100978688,100978688,11,43032576,3.8,3.6,4,828891136,828891136,828891136,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.2,100995072,100995072,0,43032576,3.1,3.4,2.8,828891136,828891136,828891136,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.19,100995072,100995072,0,43032576,3.8,3.4,4.2,828891136,828891136,828891136,8126898176,8126898176,8126898176
0.006,44744704,44744704,0.23,100995072,100995072,0,43032576,3,2.6,3.4,829116416,829116416,829116416,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.22,100995072,100995072,0,43032576,3.8,3.6,4,829116416,829116416,829116416,8126898176,8126898176,8126898176
1.1,44744704,44744704,0.92,101023744,101023744,17,48881664,28,22,34,829374464,829374464,829374464,8126898176,8126898176,8126898176
4.5,44744704,44744704,2.9,100986880,100986880,32,48881664,36,33,39,829116416,829116416,829116416,8126898176,8126898176,8126898176
6.7,44744704,44744704,3.6,101208064,101208064,31,48881664,34,31,37,829116416,829116416,829116416,8126898176,8126898176,8126898176
6.3,44744704,44744704,3.6,101183488,101183488,38,48881664,37,25,49,829374464,829374464,829374464,8126898176,8126898176,8126898176
7.5,44744704,44744704,4.4,101244928,101244928,35,48881664,38,40,37,829116416,829116416,829116416,8126898176,8126898176,8126898176
6.5,44744704,44744704,3.5,101171200,101171200,29,48885760,35,35,36,829083648,829083648,829083648,8126898176,8126898176,8126898176
