"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","VM 1 Avg Host CPU Usage","VM 1 Host CPU 0 Usage","VM 1 Host CPU 1 Usage","VM 1 Host Mem Usage","VM 1 Host Mem Total","VM 2 Avg Host CPU Usage","VM 2 Host CPU 0 Usage","VM 2 Host CPU 1 Usage","VM 2 Host Mem Usage","VM 2 Host Mem Total"
2022-03-04 12:04:20,4.8,43933696,2.0,86913024,6.6,6.8,6.4,713220096,8346394624,3.3,3.2,3.4,746950656,8126898176
2022-03-04 12:04:25,4.4,43999232,1.8,86773760,5.7,5.4,6.0,713420800,8346394624,3.9,4.0,3.8,746938368,8126898176
2022-03-04 12:04:30,5.0,44560384,1.9,86736896,7.1,6.8,7.4,713891840,8346394624,3.0,3.0,3.0,746909696,8126898176
2022-03-04 12:04:35,4.9,44683264,2.1,86593536,6.2,6.8,5.6,714330112,8346394624,4.0,4.6,3.4,747147264,8126898176
2022-03-04 12:04:40,4.1,44711936,2.0,86618112,6.5,7.8,5.2,714272768,8346394624,3.0,3.0,3.0,747122688,8126898176
2022-03-04 12:04:45,3.3,44732416,1.6,86851584,5.2,5,5.4,714989568,8346394624,3.5,3.2,3.8,747098112,8126898176
2022-03-04 12:04:50,1.8,44609536,1.3,86716416,4.6,4.2,5,714461184,8346394624,2.3,1.8,2.8,747347968,8126898176
2022-03-04 12:04:55,0.28,44609536,0.82,86814720,2.5,2.8,2.2,714203136,8346394624,2.4,2.0,2.8,747085824,8126898176
2022-03-04 12:05:00,0,44609536,0.39,86724608,3.7,3.8,3.6,704385024,8346394624,2.2,2.2,2.2,747126784,8126898176
2022-03-04 12:05:05,1.0,35008512,0.37,86806528,2.9,3.0,2.8,704090112,8346394624,2.5,2.2,2.8,747294720,8126898176
2022-03-04 12:05:10,1.0,35008512,0.33,86786048,2.8,2.8,2.8,704348160,8346394624,1.7,1.8,1.6,747294720,8126898176
2022-03-04 12:05:15,0.016,35008512,0.24,86884352,2.4,2.6,2.2,704606208,8346394624,2.5,2.6,2.4,747261952,8126898176
2022-03-04 12:05:20,1.1,35418112,0.27,86786048,3.0,3.0,3.0,704442368,8346394624,1.8,1.8,1.8,746999808,8126898176
2022-03-04 12:05:25,5.7,37208064,0.67,86884352,6.0,7.0,5,705085440,8346394624,4.0,3.8,4.2,747241472,8126898176
2022-03-04 12:05:30,11,38895616,1.9,87060480,11,12,9.8,707231744,8346394624,4.0,4.2,3.8,747192320,8126898176
2022-03-04 12:05:35,13,39698432,2.9,87072768,9.9,9.8,10,709173248,8346394624,4.7,4.6,4.8,747143168,8126898176
2022-03-04 12:05:40,12,39735296,2.9,87212032,11,11,10,708784128,8346394624,4.0,4.0,4.0,747098112,8126898176
2022-03-04 12:05:45,10,39845888,3.0,87089152,9.6,9.4,9.8,708894720,8346394624,4.6,4.6,4.6,747307008,8126898176
2022-03-04 12:05:50,9.9,39972864,3.7,87236608,11,10,11,709001216,8346394624,4.5,4.6,4.4,747253760,8126898176
2022-03-04 12:05:55,11,40345600,3.5,87396352,10,10,10,709128192,8346394624,4.6,4.4,4.8,747450368,8126898176
2022-03-04 12:06:00,9.7,40824832,3.2,87339008,9.8,10,9.2,709771264,8346394624,4.5,4.4,4.6,747671552,8126898176
2022-03-04 12:06:05,8.2,40865792,3.4,87597056,8.5,8.0,9.0,709906432,8346394624,5.1,5.4,4.8,747941888,8126898176
2022-03-04 12:06:10,9.5,41029632,3.1,87703552,10,10,9.8,710049792,8346394624,4.0,4.4,3.6,747646976,8126898176
2022-03-04 12:06:15,8.8,41082880,2.9,87572480,8.2,8.6,7.8,710201344,8346394624,4.5,3.8,5.2,747597824,8126898176
2022-03-04 12:06:20,7.4,41140224,3.4,87654400,9.2,9.0,9.4,710066176,8346394624,4.0,3.8,4.2,747819008,8126898176
2022-03-04 12:06:25,8.2,41357312,3.0,87789568,8.9,9.2,8.6,710471680,8346394624,4.8,4.6,5,747769856,8126898176
2022-03-04 12:06:30,7.7,41320448,3.1,87863296,9.5,9.6,9.4,710635520,8346394624,4.3,4.2,4.4,747962368,8126898176
2022-03-04 12:06:35,8.5,41328640,3.6,87871488,8.5,9.4,7.6,710524928,8346394624,4.7,5.2,4.2,748183552,8126898176
2022-03-04 12:06:40,9.1,41439232,3.0,87998464,8.9,9.0,8.8,710639616,8346394624,4.2,4.2,4.2,748126208,8126898176
2022-03-04 12:06:45,7.7,41472000,3.0,88002560,8.3,9.0,7.6,710799360,8346394624,5.0,5.2,4.8,748097536,8126898176
2022-03-04 12:06:50,8.0,41725952,3.3,88043520,8.9,8.6,9.2,710930432,8346394624,4.1,4.0,4.2,748294144,8126898176
2022-03-04 12:06:55,7.1,41730048,3.1,88154112,7.9,7.6,8.2,711077888,8346394624,4.3,4.8,3.8,748249088,8126898176
2022-03-04 12:07:00,4.7,41881600,2.9,88170496,7.9,8.2,7.6,711106560,8346394624,4.3,4.0,4.6,748498944,8126898176
2022-03-04 12:07:05,1.8,41820160,2.5,88145920,4.2,4.2,4.2,711081984,8346394624,3.0,2.6,3.4,748769280,8126898176
2022-03-04 12:07:10,0.14,41820160,1.1,88117248,3.2,3.4,3.0,711081984,8346394624,1.9,2.0,1.8,748511232,8126898176
2022-03-04 12:07:15,0.012,41820160,0.26,88203264,2.5,2.8,2.2,711090176,8346394624,2.1,2.4,1.8,748253184,8126898176
2022-03-04 12:07:20,0.013,41820160,0.26,88121344,2.9,2.8,3.0,712122368,8346394624,2.2,2.2,2.2,748253184,8126898176
2022-03-04 12:07:25,0.011,41820160,0.25,88252416,2.3,2.8,1.8,711090176,8346394624,2.1,1.8,2.4,749268992,8126898176
2022-03-04 12:07:30,0.029,41820160,0.23,88137728,3.1,3.0,3.2,710815744,8346394624,2.2,2.0,2.4,748236800,8126898176
