"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","VM 1 Avg Host CPU Usage","VM 1 Host CPU 0 Usage","VM 1 Host CPU 1 Usage","VM 1 Host Mem Usage","VM 1 Host Mem Total","VM 2 Avg Host CPU Usage","VM 2 Host CPU 0 Usage","VM 2 Host CPU 1 Usage","VM 2 Host Mem Usage","VM 2 Host Mem Total"
2022-01-22 21:55:40,0.011,63074304,0.22,228462592,4.1,4.2,4.0,850251776,8346394624,3.2,3.0,3.4,1012781056,8126898176
2022-01-22 21:55:45,0.28,63074304,0.25,228462592,3.5,4.0,3.0,851283968,8346394624,2.1,2.4,1.8,1012211712,8126898176
2022-01-22 21:55:50,6.8,60858368,0.96,228618240,8.5,9.0,8.0,847593472,8346394624,4.7,4.6,4.8,1012158464,8126898176
2022-01-22 21:55:55,22,52609024,2.7,228679680,22,24,20,848740352,8346394624,13,13,12,1013223424,8126898176
2022-01-22 21:56:00,33,53620736,8.4,228405248,34,34,35,843571200,8346394624,19,20,19,1012457472,8126898176
2022-01-22 21:56:05,31,57667584,10,228417536,32,32,33,844460032,8346394624,16,16,16,1012703232,8126898176
2022-01-22 21:56:10,29,59629568,10,228560896,32,32,32,845348864,8346394624,21,21,20,1013817344,8126898176
2022-01-22 21:56:15,33,58957824,11,228581376,33,35,31,847331328,8346394624,20,20,20,1012932608,8126898176
2022-01-22 21:56:20,30,58859520,11,228438016,36,37,35,848105472,8346394624,18,18,17,1014620160,8126898176
2022-01-22 21:56:25,29,58347520,14,228491264,30,30,31,849952768,8346394624,21,23,19,1014145024,8126898176
2022-01-22 21:56:30,29,58798080,11,228536320,33,35,30,848375808,8346394624,21,21,21,1013854208,8126898176
2022-01-22 21:56:35,31,59887616,9.3,228831232,34,34,34,849289216,8346394624,16,16,17,1013903360,8126898176
2022-01-22 21:56:40,36,60149760,10,228896768,34,35,34,848564224,8346394624,20,19,20,1014108160,8126898176
2022-01-22 21:56:45,32,60739584,10,229179392,31,33,28,850935808,8346394624,20,20,20,1014312960,8126898176
2022-01-22 21:56:50,27,58101760,10,229273600,33,33,33,850825216,8346394624,16,16,16,1014538240,8126898176
2022-01-22 21:56:55,27,58187776,10,229289984,32,32,31,848453632,8346394624,18,18,19,1019625472,8126898176
2022-01-22 21:57:00,31,58187776,8.6,229322752,29,28,30,849477632,8346394624,19,19,19,1020403712,8126898176
2022-01-22 21:57:05,29,59260928,10,229556224,34,35,33,848064512,8346394624,17,18,17,1018540032,8126898176
2022-01-22 21:57:10,26,59248640,10,229756928,32,31,32,849928192,8346394624,19,19,20,1019883520,8126898176
2022-01-22 21:57:15,28,59260928,8.7,229826560,29,30,28,849661952,8346394624,20,20,20,1018257408,8126898176
2022-01-22 21:57:20,33,58081280,8.8,229736448,35,35,34,848801792,8346394624,17,17,17,1017499648,8126898176
2022-01-22 21:57:25,31,58101760,13,230129664,34,34,33,847695872,8346394624,22,21,24,1017942016,8126898176
2022-01-22 21:57:30,25,58245120,13,229920768,28,30,26,849756160,8346394624,18,18,18,1018241024,8126898176
2022-01-22 21:57:35,27,60194816,9.0,230068224,33,33,33,849883136,8346394624,18,17,18,1018220544,8126898176
2022-01-22 21:57:40,31,60276736,9.5,230195200,33,35,31,852176896,8346394624,20,20,19,1018732544,8126898176
2022-01-22 21:57:45,31,60338176,10,230129664,30,32,29,851820544,8346394624,18,18,18,1018630144,8126898176
2022-01-22 21:57:50,31,60338176,9.6,230162432,33,34,33,851681280,8346394624,18,18,18,1018904576,8126898176
2022-01-22 21:57:55,30,59674624,9.1,230236160,33,35,32,852721664,8346394624,19,18,19,1019367424,8126898176
2022-01-22 21:58:00,26,59731968,9.0,230457344,31,32,30,852938752,8346394624,18,19,18,1019879424,8126898176
2022-01-22 21:58:05,30,60243968,9.3,230420480,32,34,30,853352448,8346394624,18,18,19,1020104704,8126898176
2022-01-22 21:58:10,31,60989440,11,230690816,33,35,30,853860352,8346394624,19,18,19,1020915712,8126898176
2022-01-22 21:58:15,25,61329408,11,230514688,31,34,29,854794240,8346394624,19,19,19,1020289024,8126898176
2022-01-22 21:58:20,17,61427712,9.3,230834176,27,27,27,854740992,8346394624,16,16,16,1020051456,8126898176
2022-01-22 21:58:25,5.5,61427712,7.7,230572032,13,14,12,860848128,8346394624,10,12,8.8,1019990016,8126898176
2022-01-22 21:58:30,0.16,61427712,3.5,230588416,4.9,5.2,4.6,854654976,8346394624,2.2,2.0,2.4,1020506112,8126898176
2022-01-22 21:58:35,0.0099,61427712,0.22,230588416,4.2,3.8,4.6,854626304,8346394624,3.1,3.0,3.2,1019957248,8126898176
2022-01-22 21:58:40,0.0099,61427712,0.23,230604800,3.7,3.4,4.0,854368256,8346394624,2.3,2.2,2.4,1019699200,8126898176
2022-01-22 21:58:45,0.011,61427712,0.24,230604800,4.4,4.2,4.6,854626304,8346394624,2.8,3.2,2.4,1019441152,8126898176
2022-01-22 21:58:50,0.012,61427712,0.21,230711296,4.0,3.4,4.6,854110208,8346394624,2.2,2.0,2.4,1020215296,8126898176
2022-01-22 21:58:55,0.012,61427712,0.24,230604800,4.0,4.2,3.8,854110208,8346394624,2.9,3.2,2.6,1019183104,8126898176
2022-01-22 21:59:00,0.011,61427712,0.25,230711296,5.4,6.0,4.8,853295104,8346394624,2.3,2.0,2.6,1019183104,8126898176
2022-01-22 21:59:05,0.011,61427712,0.22,230604800,4.2,3.2,5.2,853274624,8346394624,2.9,3.0,2.8,1018925056,8126898176
2022-01-22 21:59:10,0.011,61427712,0.20,230711296,3.7,3.4,4.0,853274624,8346394624,2.2,2.0,2.4,1018925056,8126898176
2022-01-22 21:59:15,0.012,61427712,0.24,230604800,4.6,4.8,4.4,853225472,8346394624,2.9,2.8,3.0,1018667008,8126898176
2022-01-22 21:59:20,1.5,45019136,0.27,230711296,3.3,2.4,4.2,852967424,8346394624,2.1,1.8,2.4,1018150912,8126898176
2022-01-22 21:59:25,1.5,44789760,0.38,230813696,6.2,6.2,6.2,835985408,8346394624,3.2,3.2,3.2,1017925632,8126898176
2022-01-22 21:59:30,0.016,44789760,0.33,230674432,5.2,4.0,6.4,836239360,8346394624,2.0,1.8,2.2,1019215872,8126898176
2022-01-22 21:59:35,0.012,44789760,0.24,230567936,4.0,3.6,4.4,836239360,8346394624,2.7,2.4,3.0,1017925632,8126898176
2022-01-22 21:59:40,0.012,44789760,0.27,230567936,3.8,4.2,3.4,836239360,8346394624,2.4,2.4,2.4,1017925632,8126898176
2022-01-22 21:59:45,9.5,49856512,0.74,230588416,7.2,8.0,6.4,836997120,8346394624,4.3,4.4,4.2,1017884672,8126898176
2022-01-22 21:59:50,36,53796864,3.9,230711296,27,30,25,843808768,8346394624,9.5,9.4,9.6,1017970688,8126898176
2022-01-22 21:59:55,53,59981824,9.6,230567936,40,42,38,845340672,8346394624,14,14,14,1017995264,8126898176
2022-01-22 22:00:00,47,60149760,13,230965248,39,42,36,851451904,8346394624,15,14,15,1018007552,8126898176
2022-01-22 22:00:05,38,61857792,11,231170048,40,41,38,852369408,8346394624,14,14,13,1017921536,8126898176
2022-01-22 22:00:10,42,60702720,15,231415808,37,39,36,853721088,8346394624,16,16,16,1017884672,8126898176
2022-01-22 22:00:15,40,62205952,15,231596032,34,35,33,853196800,8346394624,13,14,13,1018118144,8126898176
2022-01-22 22:00:20,35,62722048,12,232157184,35,35,35,852934656,8346394624,13,13,13,1017860096,8126898176
2022-01-22 22:00:25,39,62758912,15,232542208,35,36,34,852729856,8346394624,18,17,19,1018019840,8126898176
2022-01-22 22:00:30,39,62775296,15,232906752,38,38,37,854007808,8346394624,14,14,14,1019342848,8126898176
2022-01-22 22:00:35,35,63299584,12,232873984,34,34,34,851013632,8346394624,13,13,13,1014677504,8126898176
2022-01-22 22:00:40,42,62685184,12,233357312,33,35,31,851345408,8346394624,15,15,15,1014448128,8126898176
2022-01-22 22:00:45,42,62701568,13,233512960,33,34,31,852172800,8346394624,13,13,13,1014628352,8126898176
2022-01-22 22:00:50,37,63250432,12,233906176,36,37,34,850063360,8346394624,14,14,14,1014894592,8126898176
2022-01-22 22:00:55,37,63291392,12,234328064,32,34,30,849444864,8346394624,14,14,14,1015123968,8126898176
2022-01-22 22:01:00,30,63311872,13,235003904,34,35,34,848883712,8346394624,14,14,13,1015898112,8126898176
2022-01-22 22:01:05,32,63242240,12,235307008,33,34,33,848596992,8346394624,13,13,14,1015906304,8126898176
2022-01-22 22:01:10,43,62758912,12,235814912,34,35,33,849788928,8346394624,15,15,14,1016156160,8126898176
2022-01-22 22:01:15,40,62537728,12,235884544,34,36,31,849289216,8346394624,14,14,14,1016254464,8126898176
2022-01-22 22:01:20,32,64102400,13,236687360,35,34,36,850223104,8346394624,14,14,13,1016647680,8126898176
2022-01-22 22:01:25,38,64692224,16,237060096,33,34,31,850034688,8346394624,17,16,19,1016774656,8126898176
2022-01-22 22:01:30,37,65249280,14,237375488,37,39,35,850284544,8346394624,15,14,16,1017298944,8126898176
2022-01-22 22:01:35,39,64720896,13,237350912,35,36,35,850313216,8346394624,14,15,14,1016725504,8126898176
2022-01-22 22:01:40,40,64118784,13,237051904,32,32,33,851709952,8346394624,14,14,15,1016700928,8126898176
2022-01-22 22:01:45,37,64696320,12,237285376,36,37,36,842207232,8346394624,14,14,15,1016475648,8126898176
2022-01-22 22:01:50,37,66408448,12,237510656,37,37,37,843243520,8346394624,14,14,14,1016717312,8126898176
2022-01-22 22:01:55,35,65454080,12,237629440,34,34,33,846430208,8346394624,14,14,14,1016733696,8126898176
2022-01-22 22:02:00,36,67035136,11,237748224,38,39,37,846499840,8346394624,15,15,14,1015877632,8126898176
2022-01-22 22:02:05,37,63311872,12,237879296,34,34,33,849678336,8346394624,14,14,14,1017225216,8126898176
2022-01-22 22:02:10,34,64860160,13,238338048,35,37,33,846823424,8346394624,14,15,14,1016471552,8126898176
2022-01-22 22:02:15,29,63778816,12,238473216,32,32,32,845742080,8346394624,14,14,14,1016438784,8126898176
2022-01-22 22:02:20,13,63799296,9.5,238538752,19,20,18,844562432,8346394624,7.9,7.8,8.0,1017602048,8126898176
2022-01-22 22:02:25,0.90,63799296,3.7,238419968,4.9,4.6,5.2,844832768,8346394624,5.5,8.4,2.6,1016672256,8126898176
2022-01-22 22:02:30,0.010,63799296,2.4,238698496,6.2,7.8,4.6,845074432,8346394624,2.7,3.0,2.4,1016930304,8126898176
2022-01-22 22:02:35,0.0099,63799296,2.3,238596096,3.8,3.4,4.2,845361152,8346394624,2.7,2.4,3.0,1015640064,8126898176
2022-01-22 22:02:40,0.011,63799296,0.26,238596096,4.6,4.2,5,845066240,8346394624,2.8,2.8,2.8,1015640064,8126898176
2022-01-22 22:02:45,0.012,63799296,0.29,238596096,4.3,5,3.6,842182656,8346394624,2.9,3.0,2.8,1015128064,8126898176
2022-01-22 22:02:50,0.012,63799296,0.27,238669824,4.4,5,3.8,841940992,8346394624,2.1,2.0,2.2,1015386112,8126898176
2022-01-22 22:02:55,0.010,63799296,0.26,238592000,3.6,2.8,4.4,841940992,8346394624,2.9,2.4,3.4,1015386112,8126898176
2022-01-22 22:03:00,8.8,50458624,0.22,238723072,6.8,7.2,6.4,827953152,8346394624,2.8,2.8,2.8,1015320576,8126898176
2022-01-22 22:03:05,32,54771712,1.7,238895104,21,21,20,828821504,8346394624,7.8,7.8,7.8,1015189504,8126898176
2022-01-22 22:03:10,47,61403136,8.4,238952448,45,45,44,834162688,8346394624,16,16,16,1015431168,8126898176
2022-01-22 22:03:15,41,62091264,13,239288320,43,45,41,842096640,8346394624,18,19,18,1014988800,8126898176
2022-01-22 22:03:20,45,63758336,12,239284224,42,42,42,842780672,8346394624,19,19,19,1015205888,8126898176
2022-01-22 22:03:25,52,61071360,13,239230976,45,46,44,842788864,8346394624,20,21,19,1015623680,8126898176
2022-01-22 22:03:30,38,62545920,15,239595520,43,48,38,844869632,8346394624,17,17,17,1017024512,8126898176
2022-01-22 22:03:35,38,62316544,15,239992832,34,35,33,842792960,8346394624,17,18,17,1016401920,8126898176
2022-01-22 22:03:40,42,62840832,14,240107520,39,42,37,843468800,8346394624,19,18,19,1016381440,8126898176
2022-01-22 22:03:45,38,64446464,15,240713728,39,39,39,846368768,8346394624,18,19,18,1016770560,8126898176
2022-01-22 22:03:50,37,64724992,13,240930816,35,35,34,849596416,8346394624,17,17,17,1016971264,8126898176
2022-01-22 22:03:55,34,64217088,12,241274880,37,37,38,849530880,8346394624,17,17,18,1016942592,8126898176
2022-01-22 22:04:00,40,65892352,12,241520640,38,39,37,849416192,8346394624,17,17,17,1017733120,8126898176
2022-01-22 22:04:05,39,64864256,13,241438720,35,36,34,851849216,8346394624,19,19,19,1018114048,8126898176
2022-01-22 22:04:10,40,64356352,14,242368512,38,40,36,850825216,8346394624,17,18,17,1018884096,8126898176
2022-01-22 22:04:15,38,64425984,13,242851840,35,36,34,851697664,8346394624,17,17,17,1019109376,8126898176
2022-01-22 22:04:20,32,65568768,10,243200000,35,37,32,850862080,8346394624,18,18,17,1019564032,8126898176
2022-01-22 22:04:25,36,63451136,12,243773440,38,40,35,850280448,8346394624,21,20,21,1020227584,8126898176
2022-01-22 22:04:30,37,63913984,17,244355072,40,41,39,850169856,8346394624,16,16,16,1020936192,8126898176
2022-01-22 22:04:35,40,66064384,15,244084736,34,32,35,851189760,8346394624,19,19,19,1020899328,8126898176
2022-01-22 22:04:40,36,66084864,13,244805632,37,38,36,853385216,8346394624,17,17,17,1021378560,8126898176
2022-01-22 22:04:45,34,67719168,13,244690944,36,37,35,854351872,8346394624,17,17,16,1028546560,8126898176
2022-01-22 22:04:50,37,65495040,13,245149696,38,38,38,852418560,8346394624,19,19,19,1028009984,8126898176
2022-01-22 22:04:55,36,65916928,12,245432320,36,38,35,852631552,8346394624,17,17,16,1027911680,8126898176
2022-01-22 22:05:00,42,66408448,12,245633024,38,40,36,853938176,8346394624,15,15,16,1029771264,8126898176
2022-01-22 22:05:05,39,66392064,14,245608448,35,34,36,853553152,8346394624,20,19,20,1029951488,8126898176
2022-01-22 22:05:10,38,66535424,12,245932032,36,36,35,854147072,8346394624,17,17,17,1030979584,8126898176
2022-01-22 22:05:15,38,65007616,13,245927936,39,39,39,853979136,8346394624,17,18,16,1030897664,8126898176
2022-01-22 22:05:20,38,63504384,12,246075392,35,34,35,852811776,8346394624,19,19,18,1031057408,8126898176
2022-01-22 22:05:25,41,65044480,12,246190080,35,36,34,851021824,8346394624,20,22,18,1028915200,8126898176
2022-01-22 22:05:30,33,65052672,15,246231040,40,41,39,853356544,8346394624,15,14,15,1029111808,8126898176
2022-01-22 22:05:35,17,65003520,14,246317056,24,25,23,854245376,8346394624,16,16,15,1029394432,8126898176
2022-01-22 22:05:40,3.0,65003520,6.1,246202368,7.8,7.2,8.4,852856832,8346394624,2.3,2.2,2.4,1029120000,8126898176
2022-01-22 22:05:45,0.013,65003520,0.79,246202368,4.1,4.8,3.4,853123072,8346394624,2.9,3.0,2.8,1029120000,8126898176
2022-01-22 22:05:50,0.014,65003520,0.23,246284288,3.8,3.2,4.4,852865024,8346394624,2.3,2.8,1.8,1028861952,8126898176
2022-01-22 22:05:55,0.010,65003520,0.27,246202368,4.1,3.8,4.4,852856832,8346394624,2.7,2.6,2.8,1028861952,8126898176
2022-01-22 22:06:00,0.011,65003520,0.27,246202368,5.5,6.8,4.2,853336064,8346394624,2.1,2.4,1.8,1028861952,8126898176
2022-01-22 22:06:05,0.013,65003520,0.26,246202368,4.2,4.0,4.4,853319680,8346394624,2.9,2.6,3.2,1028861952,8126898176
2022-01-22 22:06:10,0.011,65003520,0.26,246284288,3.5,3.2,3.8,853577728,8346394624,2.4,2.2,2.6,1028603904,8126898176
2022-01-22 22:06:15,2.4,62029824,0.28,246202368,4.5,4.2,4.8,853577728,8346394624,2.5,2.2,2.8,1028603904,8126898176
2022-01-22 22:06:20,11,62189568,0.99,246280192,9.4,11,7.8,851185664,8346394624,5,5.2,4.8,1028517888,8126898176
2022-01-22 22:06:25,34,58769408,4.0,246374400,30,32,28,846008320,8346394624,20,21,18,1029517312,8126898176
2022-01-22 22:06:30,47,59506688,13,246841344,44,44,43,851144704,8346394624,18,18,17,1029726208,8126898176
2022-01-22 22:06:35,39,60723200,15,246763520,40,41,40,851537920,8346394624,21,22,21,1029627904,8126898176
2022-01-22 22:06:40,43,62750720,13,247037952,42,43,41,851578880,8346394624,22,23,21,1030365184,8126898176
2022-01-22 22:06:45,42,63250432,14,247058432,41,41,41,852619264,8346394624,21,21,21,1030426624,8126898176
2022-01-22 22:06:50,34,61730816,13,247025664,37,37,37,852934656,8346394624,17,17,17,1030909952,8126898176
2022-01-22 22:06:55,36,62324736,13,247136256,36,38,35,854736896,8346394624,24,24,24,1028714496,8126898176
2022-01-22 22:07:00,38,63975424,14,247099392,43,42,43,853405696,8346394624,20,21,20,1028083712,8126898176
2022-01-22 22:07:05,40,65515520,14,246779904,41,44,38,854380544,8346394624,18,19,18,1027776512,8126898176
2022-01-22 22:07:10,36,63913984,13,247214080,36,36,35,853221376,8346394624,23,23,23,1028194304,8126898176
2022-01-22 22:07:15,39,64475136,13,247291904,40,41,38,853360640,8346394624,20,20,21,1028403200,8126898176
2022-01-22 22:07:20,41,65007616,13,247668736,39,38,40,853848064,8346394624,18,19,18,1029402624,8126898176
2022-01-22 22:07:25,38,66646016,12,247779328,37,39,35,854679552,8346394624,27,26,28,1029079040,8126898176
2022-01-22 22:07:30,34,63512576,14,248156160,39,39,38,857526272,8346394624,20,21,20,1030524928,8126898176
2022-01-22 22:07:35,37,65089536,13,248213504,40,40,40,854110208,8346394624,18,18,18,1030508544,8126898176
2022-01-22 22:07:40,40,63500288,11,248467456,35,36,34,855764992,8346394624,22,22,22,1030856704,8126898176
2022-01-22 22:07:45,36,65024000,14,248471552,40,41,38,854700032,8346394624,21,21,21,1031561216,8126898176
2022-01-22 22:07:50,33,66007040,13,248602624,40,41,38,855769088,8346394624,18,17,18,1031254016,8126898176
2022-01-22 22:07:55,37,66007040,13,248590336,37,39,36,855605248,8346394624,23,23,23,1032691712,8126898176
2022-01-22 22:08:00,42,65511424,13,248786944,39,42,37,856592384,8346394624,19,20,19,1031806976,8126898176
2022-01-22 22:08:05,41,64622592,14,248700928,40,42,39,857210880,8346394624,19,20,18,1032335360,8126898176
2022-01-22 22:08:10,40,66117632,14,248868864,36,38,34,856989696,8346394624,22,23,22,1032404992,8126898176
2022-01-22 22:08:15,34,66621440,12,248717312,39,39,40,857444352,8346394624,21,20,22,1033191424,8126898176
2022-01-22 22:08:20,36,67686400,13,249077760,38,39,37,858386432,8346394624,17,17,17,1033560064,8126898176
2022-01-22 22:08:25,39,67190784,13,249024512,36,40,33,859799552,8346394624,24,25,24,1033711616,8126898176
2022-01-22 22:08:30,40,67837952,15,249118720,41,42,41,860495872,8346394624,21,21,21,1033719808,8126898176
2022-01-22 22:08:35,39,67510272,15,249196544,40,39,40,860680192,8346394624,18,19,18,1034113024,8126898176
2022-01-22 22:08:40,34,65822720,12,249458688,34,35,34,859262976,8346394624,20,20,21,1033994240,8126898176
2022-01-22 22:08:45,35,67338240,12,249462784,38,38,37,859381760,8346394624,22,22,21,1035075584,8126898176
2022-01-22 22:08:50,27,66830336,12,249311232,34,36,33,859430912,8346394624,16,16,15,1034354688,8126898176
2022-01-22 22:08:55,7.9,66850816,7.3,249352192,15,15,16,858181632,8346394624,11,11,11,1034031104,8126898176
2022-01-22 22:09:00,0.59,66850816,2.7,249298944,5.7,6.6,4.8,859463680,8346394624,2.3,2.0,2.6,1034031104,8126898176
2022-01-22 22:09:05,0.0096,66850816,0.23,249298944,4.1,4.4,3.8,858955776,8346394624,3.0,3.0,3.0,1033773056,8126898176
2022-01-22 22:09:10,0.0098,66850816,0.22,249401344,3.7,3.2,4.2,858705920,8346394624,2.1,1.8,2.4,1033515008,8126898176
2022-01-22 22:09:15,0.011,66850816,0.22,249298944,3.9,4.2,3.6,858583040,8346394624,2.9,3.0,2.8,1033310208,8126898176
2022-01-22 22:09:20,0.011,66850816,0.23,249401344,4.0,4.6,3.4,858324992,8346394624,2.0,1.6,2.4,1033256960,8126898176
2022-01-22 22:09:25,0.011,66850816,0.25,249298944,4.3,3.6,5,858075136,8346394624,4.6,6.4,2.8,1032998912,8126898176
2022-01-22 22:09:30,0.010,66850816,2.2,249257984,6.4,6.4,6.4,858836992,8346394624,3.4,4.4,2.4,1032904704,8126898176
2022-01-22 22:09:35,0.010,66850816,2.2,249257984,4.1,4.4,3.8,858578944,8346394624,2.9,2.6,3.2,1032904704,8126898176
2022-01-22 22:09:40,0.010,66850816,0.22,249257984,3.6,3.8,3.4,858578944,8346394624,2.2,2.0,2.4,1032646656,8126898176
2022-01-22 22:09:45,0.011,66850816,0.24,249257984,4.2,5,3.4,858587136,8346394624,2.9,3.2,2.6,1032646656,8126898176
2022-01-22 22:09:50,0.60,48791552,0.21,249360384,3.6,3.8,3.4,858329088,8346394624,2.3,2.0,2.6,1032130560,8126898176
2022-01-22 22:09:55,1.0,47693824,0.23,249257984,5,4.2,5.8,838807552,8346394624,2.9,3.2,2.6,1032130560,8126898176
2022-01-22 22:10:00,0.43,47693824,0.26,249257984,5.2,6.2,4.2,840867840,8346394624,2.2,2.0,2.4,1032388608,8126898176
2022-01-22 22:10:05,0.012,47693824,0.26,249257984,4.2,3.6,4.8,839020544,8346394624,3.0,2.8,3.2,1032388608,8126898176
2022-01-22 22:10:10,0.20,47722496,0.26,249360384,3.8,4.4,3.2,839053312,8346394624,2.4,2.8,2.0,1032384512,8126898176
2022-01-22 22:10:15,7.8,50626560,0.27,249266176,6.4,6.2,6.6,840314880,8346394624,4.1,4.2,4.0,1032101888,8126898176
2022-01-22 22:10:20,26,54681600,2.9,249393152,22,22,23,844488704,8346394624,8.0,8.0,8.0,1032200192,8126898176
2022-01-22 22:10:25,40,55504896,7.0,249483264,33,35,31,842928128,8346394624,14,14,14,1033039872,8126898176
2022-01-22 22:10:30,36,60166144,11,249221120,34,33,34,845647872,8346394624,14,15,13,1032142848,8126898176
2022-01-22 22:10:35,28,61497344,11,249303040,30,30,30,848584704,8346394624,13,12,13,1028218880,8126898176
2022-01-22 22:10:40,36,60583936,10,249323520,29,29,29,848330752,8346394624,13,13,13,1028542464,8126898176
2022-01-22 22:10:45,37,60469248,10,249290752,33,33,32,847937536,8346394624,13,13,13,1028526080,8126898176
2022-01-22 22:10:50,27,60387328,11,249229312,30,32,28,846168064,8346394624,13,13,13,1028567040,8126898176
2022-01-22 22:10:55,27,60395520,9.4,249479168,25,25,24,845926400,8346394624,12,12,11,1028382720,8126898176
2022-01-22 22:11:00,28,60416000,9.4,249401344,29,29,28,847519744,8346394624,12,11,12,1029435392,8126898176
2022-01-22 22:11:05,31,60305408,10,249335808,29,27,30,846319616,8346394624,13,13,13,1028780032,8126898176
2022-01-22 22:11:10,30,60342272,9.8,248545280,28,30,26,847585280,8346394624,13,13,13,1028227072,8126898176
2022-01-22 22:11:15,28,60354560,8.8,248684544,29,28,29,847233024,8346394624,12,13,12,1028255744,8126898176
2022-01-22 22:11:20,27,60485632,9.8,248602624,26,27,26,847568896,8346394624,11,11,10,1028308992,8126898176
2022-01-22 22:11:25,27,59768832,9.7,248668160,26,26,25,846684160,8346394624,13,13,13,1028399104,8126898176
2022-01-22 22:11:30,28,59793408,11,248860672,29,28,30,845025280,8346394624,15,17,13,1028329472,8126898176
2022-01-22 22:11:35,28,59813888,12,248881152,28,31,25,845451264,8346394624,11,12,11,1028435968,8126898176
2022-01-22 22:11:40,27,61358080,9.9,248885248,26,24,28,845946880,8346394624,13,13,12,1028468736,8126898176
2022-01-22 22:11:45,27,61399040,9.0,249053184,27,28,26,847167488,8346394624,12,12,12,1028501504,8126898176
2022-01-22 22:11:50,27,61407232,9.8,248860672,26,26,25,847556608,8346394624,11,10,11,1028415488,8126898176
2022-01-22 22:11:55,28,63016960,9.6,248967168,24,23,24,846929920,8346394624,13,13,13,1028153344,8126898176
2022-01-22 22:12:00,27,63053824,8.2,248897536,26,27,26,849489920,8346394624,12,12,12,1028415488,8126898176
2022-01-22 22:12:05,25,63062016,9.1,248963072,28,28,29,848687104,8346394624,12,12,11,1028210688,8126898176
2022-01-22 22:12:10,28,62734336,9.3,248852480,28,30,25,848556032,8346394624,13,12,13,1028001792,8126898176
2022-01-22 22:12:15,26,63066112,9.8,248913920,26,27,25,849043456,8346394624,13,13,13,1028575232,8126898176
2022-01-22 22:12:20,27,59613184,9.7,249008128,28,28,28,848998400,8346394624,11,12,11,1028349952,8126898176
2022-01-22 22:12:25,27,59617280,10,248967168,27,29,25,846389248,8346394624,14,14,13,1029378048,8126898176
2022-01-22 22:12:30,27,59629568,12,249044992,26,27,26,846127104,8346394624,15,13,17,1028726784,8126898176
2022-01-22 22:12:35,31,61186048,12,248913920,29,32,27,846409728,8346394624,13,13,13,1028751360,8126898176
2022-01-22 22:12:40,29,61190144,10,249139200,28,28,27,846557184,8346394624,13,12,13,1028489216,8126898176
2022-01-22 22:12:45,20,61231104,9.7,249323520,24,25,23,846016512,8346394624,12,11,12,1028321280,8126898176
2022-01-22 22:12:50,6.6,61231104,7.5,249139200,13,12,14,845778944,8346394624,6.6,6.8,6.4,1028276224,8126898176
2022-01-22 22:12:55,0.25,61231104,2.4,249012224,3.7,3.8,3.6,845819904,8346394624,2.7,3.0,2.4,1029046272,8126898176
2022-01-22 22:13:00,0.010,61231104,0.22,249028608,4.6,5.2,4.0,845828096,8346394624,2.4,2.4,2.4,1027997696,8126898176
2022-01-22 22:13:05,0.010,61231104,0.24,249028608,5.3,5.8,4.8,845819904,8346394624,2.8,3.0,2.6,1027997696,8126898176
2022-01-22 22:13:10,0.011,61231104,0.23,249143296,4.2,4.2,4.2,846094336,8346394624,2.1,2.6,1.6,1027997696,8126898176
2022-01-22 22:13:15,0.011,61231104,0.21,249028608,3.5,3.8,3.2,846131200,8346394624,3.0,3.4,2.6,1027739648,8126898176
2022-01-22 22:13:20,0.012,61231104,0.25,249143296,4.4,4.8,4.0,845852672,8346394624,2.1,2.0,2.2,1027739648,8126898176
2022-01-22 22:13:25,0.011,61231104,0.23,249032704,3.9,4.0,3.8,845852672,8346394624,3.0,3.0,3.0,1027739648,8126898176
2022-01-22 22:13:30,2.8,58183680,2.2,252788736,4.7,5.6,3.8,845852672,8346394624,6.1,5.6,6.6,1032536064,8126898176
2022-01-22 22:13:35,17,55119872,3.2,252948480,16,15,16,843964416,8346394624,6.9,7.0,6.8,1031413760,8126898176
2022-01-22 22:13:40,29,55664640,5.8,253005824,30,30,30,842682368,8346394624,14,14,15,1031389184,8126898176
2022-01-22 22:13:45,28,56279040,10,253091840,28,28,28,844783616,8346394624,17,18,17,1031659520,8126898176
2022-01-22 22:13:50,27,58920960,11,253067264,32,31,33,844152832,8346394624,16,15,16,1032019968,8126898176
2022-01-22 22:13:55,30,59232256,9.8,253063168,31,32,30,846147584,8346394624,15,15,15,1031675904,8126898176
2022-01-22 22:14:00,33,60887040,11,252940288,32,33,31,846807040,8346394624,19,19,18,1031323648,8126898176
2022-01-22 22:14:05,33,60723200,12,253272064,35,36,34,845991936,8346394624,16,16,16,1031626752,8126898176
2022-01-22 22:14:10,29,59621376,8.9,253317120,28,29,28,845860864,8346394624,14,15,14,1039675392,8126898176
2022-01-22 22:14:15,29,60985344,8.4,253231104,29,29,29,845123584,8346394624,17,17,17,1040379904,8126898176
2022-01-22 22:14:20,32,60731392,10,252813312,30,29,31,846479360,8346394624,16,16,17,1036337152,8126898176
2022-01-22 22:14:25,32,60747776,9.7,252960768,32,36,28,847224832,8346394624,15,14,15,1036337152,8126898176
