Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
6.1,43278336,1.8,115531776,18,19,18,831664128,8346394624,20,20,19,998543360,8126898176
5.1,43298816,1.9,115691520,16,15,17,830656512,8346394624,23,22,23,999358464,8126898176
3.8,43302912,2,115580928,22,23,21,831270912,8346394624,20,20,20,998391808,8126898176
5.3,43405312,2,115761152,17,21,13,830509056,8346394624,20,20,20,998993920,8126898176
5.7,43483136,2.3,115822592,15,14,15,832249856,8346394624,23,23,23,1001590784,8126898176
4.7,43544576,2,115613696,19,18,19,832434176,8346394624,21,21,21,1001127936,8126898176
4.6,43560960,1.9,115769344,18,18,18,834224128,8346394624,18,19,18,999206912,8126898176
4.2,43560960,1.9,115527680,16,17,15,831008768,8346394624,22,22,22,999202816,8126898176
4,43560960,1.8,115548160,21,25,18,833069056,8346394624,21,22,19,999251968,8126898176
5.2,42622976,1.9,115773440,18,18,17,832798720,8346394624,17,18,16,999297024,8126898176
6,42504192,1.8,115666944,15,14,15,831926272,8346394624,22,22,22,999411712,8126898176
5.1,42508288,1.8,115707904,17,19,16,832659456,8346394624,21,21,21,999784448,8126898176
5,42508288,2.1,115740672,18,18,18,834416640,8346394624,15,16,15,999567360,8126898176
5,42508288,2.2,116023296,16,13,18,831524864,8346394624,24,24,24,999956480,8126898176
5.1,42536960,1.8,115912704,19,18,21,833302528,8346394624,19,19,19,996569088,8126898176
4.9,42536960,2.1,116072448,18,17,20,832368640,8346394624,17,17,17,995344384,8126898176
2.9,42536960,2.3,115961856,14,18,9,832163840,8346394624,23,23,23,995938304,8126898176
1,42536960,1.4,116023296,11,12,10,832561152,8346394624,6.8,6.8,6.8,995618816,8126898176
0.03,42536960,0.46,116023296,4,3.8,4.2,832561152,8346394624,2.1,2.2,2,995618816,8126898176
0.0059,42536960,0.24,116125696,4.2,4.8,3.6,832778240,8346394624,2.8,3.2,2.4,995102720,8126898176
0.005,42536960,0.27,116023296,5.9,7,4.8,832782336,8346394624,2.2,1.8,2.6,994897920,8126898176
0.0098,42536960,0.25,116023296,3.8,3.4,4.2,831692800,8346394624,3.1,3.2,3,994844672,8126898176
0.15,42536960,0.23,116023296,4.2,4.8,3.6,831692800,8346394624,2.3,2.2,2.4,994336768,8126898176
1.8,42536960,0.39,116256768,4.4,4,4.8,831688704,8346394624,3.2,3.2,3.2,994066432,8126898176
4.8,42565632,0.98,116170752,7.5,8.4,6.6,831856640,8346394624,8.7,8.6,8.8,994549760,8126898176
5,42565632,1.7,115802112,17,17,18,830656512,8346394624,26,26,25,994553856,8126898176
3.9,42565632,1.7,115818496,23,22,24,827121664,8346394624,20,20,20,994058240,8126898176
5,42565632,1.7,115970048,18,16,19,827514880,8346394624,22,22,23,994349056,8126898176
5.3,42565632,2.4,115867648,15,14,17,826990592,8346394624,25,25,25,994500608,8126898176
4.3,42565632,2.5,116035584,20,18,22,827199488,8346394624,24,24,24,994447360,8126898176
4.8,42565632,2,116056064,17,18,17,827506688,8346394624,23,24,22,995495936,8126898176
4.8,42565632,2,115957760,17,19,14,827002880,8346394624,24,24,23,995209216,8126898176
5,42565632,2.1,115990528,24,19,29,827219968,8346394624,24,24,24,994959360,8126898176
5.8,42663936,2.1,116015104,19,20,17,827240448,8346394624,23,23,23,995766272,8126898176
4.8,42663936,2.2,116170752,16,20,13,827797504,8346394624,26,26,25,996347904,8126898176
4.8,42663936,2.1,116195328,22,22,22,830029824,8346394624,24,23,24,996372480,8126898176
5.7,42668032,2,116088832,21,22,21,828174336,8346394624,22,22,21,996651008,8126898176
5.2,42668032,2.1,115982336,15,17,14,828608512,8346394624,26,26,26,997801984,8126898176
4.8,42668032,1.9,116125696,24,24,25,827781120,8346394624,22,22,22,996954112,8126898176
4.4,42668032,1.7,116170752,20,23,17,827514880,8346394624,22,22,22,997023744,8126898176
4.6,42668032,2.5,116248576,16,12,19,828751872,8346394624,26,26,25,997281792,8126898176
5,42668032,2.4,116293632,21,20,23,828166144,8346394624,25,24,25,997273600,8126898176
3.7,42668032,2,116322304,20,17,22,827547648,8346394624,20,20,20,997306368,8126898176
3.9,42668032,1.9,116588544,15,17,13,828489728,8346394624,27,26,27,997158912,8126898176
5.2,42668032,1.8,116477952,23,22,24,829718528,8346394624,23,23,24,997122048,8126898176
4.9,42672128,1.9,116375552,21,23,18,827387904,8346394624,19,20,19,997396480,8126898176
4.7,42672128,1.8,116523008,15,17,14,825860096,8346394624,27,28,27,997707776,8126898176
4.6,42672128,1.8,116420608,20,22,19,826085376,8346394624,24,24,24,997699584,8126898176
5,42672128,2.1,116449280,20,24,16,826015744,8346394624,21,21,21,998084608,8126898176
4.8,42672128,2.1,116609024,16,18,14,826433536,8346394624,26,26,26,998354944,8126898176
4.6,42672128,1.9,116629504,23,25,21,824786944,8346394624,24,24,23,997777408,8126898176
4.7,42672128,1.8,116600832,20,22,17,825024512,8346394624,20,21,20,998825984,8126898176
2.5,42672128,2.1,116621312,15,15,14,825204736,8346394624,29,29,28,998092800,8126898176
0.66,42672128,1.7,116637696,12,16,8.8,825163776,8346394624,8.4,8.2,8.6,998264832,8126898176
0.0084,42672128,0.54,116637696,4.5,4.2,4.8,825180160,8346394624,2.7,2.8,2.6,998006784,8126898176
0.013,42672128,0.23,116723712,4.1,3.8,4.4,824922112,8346394624,2.3,2,2.6,997748736,8126898176
0.017,42672128,0.29,116637696,6.1,7.4,4.8,825413632,8346394624,3,3,3,997232640,8126898176
0.005,42672128,0.3,116637696,3.8,4.2,3.4,825413632,8346394624,2.3,2,2.6,996974592,8126898176
0.068,42672128,0.27,116637696,4.2,4.8,3.6,825405440,8346394624,2.7,3,2.4,996528128,8126898176
1.6,42672128,0.26,116723712,4.5,4.2,4.8,825405440,8346394624,2.9,3.2,2.6,995938304,8126898176
3.9,42672128,0.72,116899840,7.3,7.8,6.8,825634816,8346394624,4.7,4.8,4.6,995889152,8126898176
5,42672128,1.8,116678656,18,16,19,828899328,8346394624,27,27,27,996343808,8126898176
4.9,42672128,2,116699136,22,18,25,825528320,8346394624,32,32,32,1004642304,8126898176
4.1,42672128,1.8,116797440,21,22,21,826036224,8346394624,22,22,21,1005469696,8126898176
4.7,42893312,2.2,117022720,18,19,17,826052608,8346394624,27,27,27,1004544000,8126898176
4.8,42987520,2.3,116817920,18,19,16,827146240,8346394624,31,32,31,1005637632,8126898176
4.7,43106304,2,116838400,21,17,25,827543552,8346394624,22,22,23,1006133248,8126898176
5.7,43180032,1.7,116862976,20,19,21,827334656,8346394624,28,28,28,1005936640,8126898176
6.9,43335680,1.9,116891648,21,21,20,827232256,8346394624,29,29,29,1006694400,8126898176
6.9,43384832,2.3,117125120,23,19,26,827637760,8346394624,24,24,23,1006723072,8126898176
5.7,43495424,2.1,117014528,20,20,21,827822080,8346394624,27,27,27,1008267264,8126898176
5.8,43651072,1.9,117252096,18,21,15,828301312,8346394624,31,30,31,1007726592,8126898176
6.2,42487808,2.2,117153792,22,21,23,827301888,8346394624,25,25,25,1007751168,8126898176
5.2,42504192,2.3,117276672,20,19,21,828387328,8346394624,29,29,28,1008443392,8126898176
5.4,42778624,1.9,117297152,20,22,18,827158528,8346394624,29,29,29,1007915008,8126898176
5.9,42934272,1.9,117395456,22,24,21,827621376,8346394624,25,26,25,1007677440,8126898176
5.3,43167744,2.4,117706752,20,21,20,827858944,8346394624,31,30,31,1009311744,8126898176
4.7,43200512,2.3,117637120,17,13,21,828862464,8346394624,29,28,29,983617536,8126898176
4.4,43298816,2,117542912,24,25,23,829042688,8346394624,27,27,28,954564608,8126898176
4.8,43315200,2.1,117768192,20,18,21,829411328,8346394624,27,28,27,918839296,8126898176
5.5,44007424,1.6,117653504,20,20,19,828571648,8346394624,28,28,28,911278080,8126898176
6.8,44257280,1.6,117682176,24,23,26,830738432,8346394624,25,26,25,911495168,8126898176
5.8,44257280,2.2,117710848,22,21,22,829194240,8346394624,26,26,26,911314944,8126898176
4.6,44285952,2.3,117911552,17,15,18,829595648,8346394624,31,31,31,915566592,8126898176
5.9,44417024,1.9,117805056,23,26,20,828915712,8346394624,26,25,26,914010112,8126898176
5.6,44556288,2,117972992,21,17,25,829087744,8346394624,25,26,24,914837504,8126898176
4.6,44564480,2,117993472,19,19,19,829853696,8346394624,27,27,27,913559552,8126898176
4.9,44789760,2.1,118026240,23,24,21,829005824,8346394624,26,27,26,912752640,8126898176
3.9,44806144,2.3,118018048,19,22,16,828665856,8346394624,24,23,24,913575936,8126898176
1.4,44724224,1.6,118059008,14,11,17,829181952,8346394624,17,18,17,913690624,8126898176
0.15,44724224,0.64,118059008,3.7,4.4,3,829177856,8346394624,2.3,2,2.6,913657856,8126898176
0.011,44724224,0.27,118153216,4,3,5,828960768,8346394624,2.9,3.2,2.6,913657856,8126898176
0.011,44724224,0.24,118059008,6,6.8,5.2,828694528,8346394624,2.3,2,2.6,913141760,8126898176
0,44724224,0.26,118059008,4,4.6,3.4,828694528,8346394624,2.8,2.8,2.8,912883712,8126898176
0.0099,44724224,0.27,118059008,3.8,4.6,3,828669952,8346394624,2.3,2.6,2,912625664,8126898176
1.2,44724224,0.28,118153216,4.2,4.4,4,828620800,8346394624,3.5,3.2,3.8,913137664,8126898176
3.7,44933120,0.53,118190080,6.6,6.8,6.4,828829696,8346394624,3.4,3.8,3,911831040,8126898176
5.4,44933120,1.7,118022144,19,20,18,829857792,8346394624,23,23,23,913252352,8126898176
4.4,44933120,2.3,118042624,21,21,20,830713856,8346394624,30,30,31,919187456,8126898176
4.5,44933120,2,118267904,17,16,18,831242240,8346394624,33,32,33,918044672,8126898176
5.3,44965888,2.5,118251520,24,25,23,831139840,8346394624,30,30,29,917983232,8126898176
5.4,44965888,2.4,118300672,22,25,19,833593344,8346394624,29,29,29,917450752,8126898176
4.9,44965888,1.9,118321152,17,19,15,835203072,8346394624,31,31,31,917917696,8126898176
4.6,44965888,2.1,118210560,26,21,30,832626688,8346394624,30,30,29,917020672,8126898176
6.9,44969984,2.3,118235136,26,27,24,832536576,8346394624,27,27,28,917876736,8126898176
7.3,44969984,2,118284288,18,22,14,833527808,8346394624,33,34,33,919896064,8126898176
6.4,44969984,2.1,118312960,25,24,26,833732608,8346394624,32,32,32,919207936,8126898176
6,44969984,2.2,118489088,25,28,22,830574592,8346394624,28,28,28,918380544,8126898176
5.8,44969984,2.1,118382592,17,19,15,829329408,8346394624,34,33,35,918671360,8126898176
5.8,43864064,2.4,118505472,25,19,31,828497920,8346394624,32,32,33,919052288,8126898176
5.5,44118016,2,118521856,26,27,26,829050880,8346394624,25,25,26,919564288,8126898176
5.8,44118016,2,118624256,18,18,17,828710912,8346394624,35,35,35,919044096,8126898176
5.3,44122112,2.3,118677504,25,25,25,828366848,8346394624,31,32,30,916910080,8126898176
5.2,44343296,2.2,118714368,24,25,23,830480384,8346394624,25,25,26,917536768,8126898176
5.6,44343296,2.1,118738944,18,20,16,829415424,8346394624,34,35,34,918233088,8126898176
4.1,44482560,1.9,118738944,23,23,24,829227008,8346394624,30,29,30,918683648,8126898176
4.8,44486656,1.8,118755328,26,26,26,830726144,8346394624,24,24,24,919490560,8126898176
6.1,44486656,1.9,118861824,19,22,16,829624320,8346394624,35,35,35,922660864,8126898176
5.9,44490752,2,118882304,24,26,21,830578688,8346394624,31,31,30,922857472,8126898176
5.3,44593152,2.2,118915072,23,26,20,829968384,8346394624,25,26,25,924626944,8126898176
5.7,44597248,1.9,118796288,19,24,15,831848448,8346394624,37,37,36,924934144,8126898176
6.6,44728320,2.1,118939648,23,19,27,831639552,8346394624,33,33,33,926183424,8126898176
5.1,44924928,2.5,119091200,27,29,25,832860160,8346394624,23,23,24,926113792,8126898176
4.7,44015616,2,119214080,19,22,16,833118208,8346394624,35,35,35,926138368,8126898176
4.1,44015616,2.1,119115776,22,22,22,832798720,8346394624,32,32,32,929853440,8126898176
1.9,44015616,1.8,119136256,21,23,20,833138688,8346394624,25,26,24,928677888,8126898176
0.32,44015616,0.74,119222272,4.4,4.8,4,833814528,8346394624,2.6,2.2,3,928387072,8126898176
0.019,44015616,0.21,119230464,3.9,4.2,3.6,832696320,8346394624,2.8,3.2,2.4,928387072,8126898176
0.011,44015616,0.24,119128064,5.5,6.4,4.6,839913472,8346394624,2.9,2.8,3,928129024,8126898176
0.0048,44015616,0.25,119238656,4.1,3.4,4.8,832073728,8346394624,2.5,2.6,2.4,928129024,8126898176
0.011,44015616,0.25,119132160,4.6,3.8,5.4,832122880,8346394624,2.7,2.4,3,927612928,8126898176
0.85,44015616,0.23,119132160,3.7,3.4,4,831606784,8346394624,2.9,3,2.8,927096832,8126898176
3.9,44986368,0.49,119267328,6.8,7.8,5.8,832077824,8346394624,3.6,4,3.2,927850496,8126898176
6,45088768,1.6,119046144,20,18,21,831143936,8346394624,29,29,29,927199232,8126898176
5.3,45350912,2.2,119062528,22,17,28,830808064,8346394624,33,34,33,929767424,8126898176
5.1,45244416,1.8,119230464,21,24,18,830148608,8346394624,42,41,43,930463744,8126898176
4.7,45244416,2.1,119336960,26,30,22,834347008,8346394624,34,34,34,930369536,8126898176
4.7,45285376,2.5,119377920,24,25,23,839528448,8346394624,30,30,30,930680832,8126898176
5,45359104,2.2,119148544,19,18,19,831229952,8346394624,39,39,39,931065856,8126898176
5.5,45420544,1.9,119324672,25,21,30,831791104,8346394624,34,34,34,930541568,8126898176
7.7,45473792,2,119357440,27,22,32,829861888,8346394624,29,29,28,934658048,8126898176
7.9,45527040,2.5,119508992,23,24,22,829997056,8346394624,40,41,40,935239680,8126898176
7.8,45547520,2.5,119537664,28,30,26,832049152,8346394624,35,35,35,932073472,8126898176
7.6,45547520,2.5,119697408,26,24,29,832004096,8346394624,28,28,28,930820096,8126898176
7,45547520,2.2,119590912,19,18,21,832180224,8346394624,42,42,42,934322176,8126898176
6.4,44634112,2,119484416,28,26,30,832192512,8346394624,37,38,36,933830656,8126898176
4.6,44634112,2.2,119508992,25,24,26,831873024,8346394624,27,27,27,933842944,8126898176
5.2,45170688,1.9,119664640,21,18,25,834678784,8346394624,40,40,40,933965824,8126898176
6.6,45170688,2.1,119619584,26,26,27,835452928,8346394624,35,35,36,933908480,8126898176
5.8,45170688,2.5,119652352,26,27,25,834355200,8346394624,29,30,29,933343232,8126898176
4.9,45170688,2.1,119676928,21,21,20,835424256,8346394624,38,39,38,933023744,8126898176
4.6,45170688,1.8,119701504,24,29,19,836001792,8346394624,37,37,37,937627648,8126898176
4.7,45199360,1.8,119726080,25,29,21,835133440,8346394624,27,27,27,935407616,8126898176
8,43896832,1.9,119906304,72,68,76,902148096,8346394624,38,39,38,931270656,8126898176
9.2,43896832,1.8,120164352,75,61,88,874606592,8346394624,38,38,37,930762752,8126898176
6.6,43929600,2,120324096,51,51,50,834338816,8346394624,28,28,28,936660992,8126898176
5.7,43929600,1.8,120209408,19,17,21,833712128,8346394624,38,38,37,937959424,8126898176
7.2,44060672,1.9,120274944,26,25,26,835260416,8346394624,38,39,37,933801984,8126898176
7.4,43937792,2.2,120430592,27,26,28,834723840,8346394624,26,26,26,936017920,8126898176
5.8,43937792,2.1,120324096,24,27,21,835899392,8346394624,36,37,36,936501248,8126898176
4.7,43937792,2.3,120426496,23,24,22,835772416,8346394624,38,38,38,939909120,8126898176
2,43937792,1.9,120467456,27,26,29,837468160,8346394624,27,27,27,938541056,8126898176
0.24,43937792,0.84,120467456,4.9,5,4.8,836546560,8346394624,2.2,2,2.4,937521152,8126898176
0.0064,43937792,0.26,120467456,4,4.8,3.2,836272128,8346394624,2.9,3,2.8,937521152,8126898176
0.0092,43937792,0.26,120467456,3.6,3,4.2,836022272,8346394624,2.3,2,2.6,937521152,8126898176
0.0092,43937792,0.27,120467456,6.2,6,6.4,836521984,8346394624,2.7,3,2.4,937263104,8126898176
0.0049,43937792,0.23,120467456,3.9,3.8,4,836255744,8346394624,2.1,2.2,2,937005056,8126898176
0.01,43937792,0.22,120467456,4.2,4.2,4.2,836255744,8346394624,2.9,2.8,3,936488960,8126898176
0.0097,43937792,0.3,120467456,3.5,4,3,836255744,8346394624,2.1,1.8,2.4,936230912,8126898176
0.01,43937792,0.28,120557568,4.3,3.8,4.8,836247552,8346394624,2.7,2.8,2.6,935972864,8126898176
0.011,43937792,0.24,120467456,4,3.8,4.2,836247552,8346394624,2.2,1.8,2.6,935198720,8126898176
0.01,43937792,0.28,120467456,7.6,6.2,9,822284288,8346394624,2.8,2.2,3.4,934682624,8126898176
0.01,43937792,0.43,120713216,3.8,3.4,4.2,822284288,8346394624,2.6,2.4,2.8,934424576,8126898176
0.81,43937792,0.4,120496128,4.8,4,5.6,822308864,8346394624,3.2,3.2,3.2,933646336,8126898176
4.3,43970560,0.56,120627200,7.2,7,7.4,822247424,8346394624,3.6,3,4.2,933892096,8126898176
9.4,44273664,1.8,120672256,14,15,12,821960704,8346394624,7.5,7.4,7.6,933814272,8126898176
10,44007424,2.9,120594432,13,12,14,822353920,8346394624,8.5,8.2,8.8,929583104,8126898176
9.6,44130304,3.4,120528896,16,18,14,822267904,8346394624,9,8.6,9.4,929517568,8126898176
9.8,44138496,3.1,120561664,15,16,13,822415360,8346394624,7.3,7,7.6,929939456,8126898176
8.7,44171264,3.4,120680448,14,16,13,822796288,8346394624,9.1,8.8,9.4,925970432,8126898176
9.4,42663936,3.7,120602624,13,12,14,822640640,8346394624,8.7,8.8,8.6,926937088,8126898176
10,43139072,3.2,120586240,15,16,14,821706752,8346394624,8.3,8.2,8.4,926343168,8126898176
8.5,43143168,3.1,120885248,13,12,13,822345728,8346394624,8.2,7.8,8.6,925790208,8126898176
6.8,43143168,2.6,120995840,14,16,13,823517184,8346394624,8.1,8.8,7.4,926420992,8126898176
8.2,43151360,2.8,120889344,15,14,15,822525952,8346394624,8.5,8.6,8.4,926113792,8126898176
9,43429888,3.4,120963072,13,13,12,823164928,8346394624,9.1,9,9.2,926273536,8126898176
7.4,43388928,3.3,121008128,12,12,13,822693888,8346394624,7.8,7.4,8.2,926707712,8126898176
8.4,43388928,2.9,121176064,14,15,13,822259712,8346394624,8.3,7.8,8.8,926633984,8126898176
9.2,43388928,2.9,121229312,12,13,12,822390784,8346394624,7.6,7.8,7.4,927076352,8126898176
8.2,43393024,3,121282560,14,14,15,822779904,8346394624,8.6,8.8,8.4,924909568,8126898176
8.4,43393024,3.1,121335808,13,13,12,822894592,8346394624,7.9,8,7.8,924782592,8126898176
7.8,43560960,2.9,121270272,13,15,12,822964224,8346394624,8,8.2,7.8,920571904,8126898176
7.9,44212224,2.9,121327616,11,10,12,822829056,8346394624,8.6,9,8.2,919699456,8126898176
9.4,44797952,2.9,121147392,14,14,14,823414784,8346394624,9,9,9,919605248,8126898176
8.9,45211648,3,121454592,13,13,14,823996416,8346394624,8,7.4,8.6,919785472,8126898176
11,46059520,3.9,121434112,16,16,16,824627200,8346394624,10,10,11,920711168,8126898176
11,46542848,4.5,121659392,14,14,14,825372672,8346394624,8.7,7.8,9.6,920113152,8126898176
8.8,46948352,4.2,121606144,13,13,14,826462208,8346394624,8.2,8.6,7.8,921329664,8126898176
8.6,46845952,3.3,121774080,13,14,11,826834944,8346394624,8.8,9,8.6,920199168,8126898176
7.1,46915584,2.9,121782272,11,11,11,826707968,8346394624,8.4,8.6,8.2,920117248,8126898176
6.4,46915584,2.6,121946112,13,13,12,826343424,8346394624,6.8,7,6.6,920322048,8126898176
6.5,47063040,2.4,121782272,12,12,12,826503168,8346394624,9.7,9.6,9.8,920236032,8126898176
4.6,47259648,2.5,121819136,11,13,10,827998208,8346394624,7.6,7.4,7.8,921468928,8126898176
1.7,47259648,2.2,121597952,8.2,6.8,9.6,826990592,8346394624,5.2,5.2,5.2,920129536,8126898176
0.14,47259648,1.1,121597952,4.8,4.6,5,826732544,8346394624,2.2,2,2.4,920129536,8126898176
0.016,47259648,0.24,121696256,4.1,3.6,4.6,826470400,8346394624,2.9,2.8,3,920129536,8126898176
0.0096,47259648,0.23,121597952,4.3,3.8,4.8,826503168,8346394624,2.2,2.6,1.8,919871488,8126898176
0.01,47259648,0.23,121597952,5.4,5.4,5.4,826732544,8346394624,3.1,3,3.2,919871488,8126898176
0.01,47259648,0.56,121851904,4.6,5.4,3.8,826691584,8346394624,3,2.6,3.4,920199168,8126898176
1.6,47259648,0.56,121716736,3.6,3.2,4,826691584,8346394624,3.5,3,4,919932928,8126898176
4.7,47419392,1,121847808,8.6,10,7.2,826576896,8346394624,4,4,4,919896064,8126898176
7.5,47845376,2.7,121659392,12,10,14,827027456,8346394624,12,11,12,920055808,8126898176
8.9,47181824,3.3,121700352,13,12,15,827715584,8346394624,12,12,13,925089792,8126898176
9.2,47181824,2.9,121995264,16,18,15,830033920,8346394624,11,12,11,926019584,8126898176
8.4,47181824,3,122044416,16,16,16,829407232,8346394624,12,12,12,926707712,8126898176
8,47181824,3.6,122068992,14,15,13,826249216,8346394624,13,12,13,924471296,8126898176
11,44007424,3.6,122105856,16,14,18,826261504,8346394624,12,11,12,922066944,8126898176
9.2,44482560,3.3,121896960,15,14,15,823033856,8346394624,12,12,13,922411008,8126898176
6.3,44482560,3.4,122073088,14,14,13,822923264,8346394624,12,11,12,922083328,8126898176
8.2,44482560,3.1,122122240,17,16,18,822276096,8346394624,13,13,13,921919488,8126898176
7.5,44486656,3,122118144,14,15,14,821506048,8346394624,12,12,12,923459584,8126898176
