Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Total
5.6,52944896,3.8,159780864,83,84,81,1192767488,8346394624
6.8,52944896,3.1,159797248,79,82,75,1185542144,8346394624
7.2,52969472,3.5,159711232,72,74,70,1188315136,8346394624
6.1,52969472,5.3,159739904,86,88,83,1190150144,8346394624
5.6,52969472,5.1,159772672,81,85,78,1189261312,8346394624
7.1,52969472,3.8,159686656,73,74,71,1192316928,8346394624
7.7,52969472,3.7,159866880,89,92,87,1197711360,8346394624
7.4,52969472,3.6,159768576,81,84,79,1191550976,8346394624
6.9,52969472,3.9,159813632,76,78,73,1191133184,8346394624
6.6,52969472,4.1,159838208,88,90,85,1210945536,8346394624
6.3,52969472,3.4,159858688,81,84,78,1209253888,8346394624
5.8,52969472,3.5,159887360,72,73,70,1207488512,8346394624
5.3,52969472,3.5,159911936,87,90,85,1210630144,8346394624
6.3,52969472,2.9,159932416,84,86,82,1212542976,8346394624
6.6,52969472,3.4,159825920,73,74,71,1204752384,8346394624
4.6,52969472,3.5,159846400,90,92,88,1210490880,8346394624
5.3,52973568,5.3,159842304,83,85,80,1218392064,8346394624
5.6,52973568,5.3,159866880,71,74,69,1210978304,8346394624
5.7,52973568,3.3,159891456,83,85,82,1211338752,8346394624
6.6,52973568,3.3,159907840,83,86,81,1209114624,8346394624
6,52973568,3.1,159948800,73,76,70,1204326400,8346394624
6,52973568,3.3,160100352,85,87,82,1213472768,8346394624
6,52973568,3.5,160018432,84,86,81,1214316544,8346394624
6.4,52973568,3.1,159899648,67,68,66,1208762368,8346394624
5.5,52973568,3.1,159932416,86,88,84,1211281408,8346394624
4.6,52973568,3.1,159944704,82,84,79,1214287872,8346394624
3.4,52973568,1.9,159969280,61,63,59,1207865344,8346394624
0.83,52973568,2.2,160088064,5.8,4,7.6,1207828480,8346394624
0.013,52973568,1.6,159985664,4.1,3.8,4.4,1207513088,8346394624
0.012,52973568,0.41,159985664,4.3,3.4,5.2,1207513088,8346394624
0.013,52973568,0.39,159985664,4.1,3.6,4.6,1207513088,8346394624
0.012,52973568,0.37,159985664,4.2,3.6,4.8,1207255040,8346394624
0.011,52973568,0.37,160092160,5.7,5.2,6.2,1207541760,8346394624
0.011,52973568,0.35,159985664,4.2,4,4.4,1207517184,8346394624
0.013,52973568,0.41,159985664,4.1,4.2,4,1207410688,8346394624
0.013,52973568,0.43,159985664,4.1,4.4,3.8,1207230464,8346394624
0.0058,52973568,0.41,159985664,3.8,3.2,4.4,1206358016,8346394624
0.014,52973568,0.39,159985664,4.2,4,4.4,1204682752,8346394624
0.53,52973568,0.55,160120832,6.4,6.2,6.6,1202257920,8346394624
3.9,52973568,2.8,159969280,12,12,13,1201709056,8346394624
7.7,52973568,4.3,159891456,19,21,18,1179705344,8346394624
8.5,52973568,4.4,160067584,24,25,23,1179471872,8346394624
8.9,52973568,4.4,159981568,24,25,23,1174761472,8346394624
9.8,52973568,4.2,160030720,21,22,20,1167753216,8346394624
9.8,52973568,5.6,159961088,25,26,25,1167290368,8346394624
8.6,52973568,5.2,159997952,24,24,24,1167396864,8346394624
9,51924992,4.4,159920128,20,21,20,1166487552,8346394624
11,52396032,4.7,160096256,25,26,24,1151565824,8346394624
9.1,52396032,4.2,160010240,22,21,22,1150083072,8346394624
7.7,52416512,4.2,160182272,19,19,20,1150582784,8346394624
9.2,52420608,4.5,160092160,25,24,26,1149493248,8346394624
9.5,52424704,6.7,160169984,25,26,25,1145749504,8346394624
8.7,52441088,6.1,160071680,22,24,20,1145303040,8346394624
7.3,52441088,4.1,160120832,22,22,22,1145323520,8346394624
8.2,52457472,5,160178176,22,24,21,1145368576,8346394624
10,52477952,5.2,160096256,21,21,21,1144832000,8346394624
9.7,52486144,4.6,160133120,23,23,24,1145597952,8346394624
8.1,52486144,4,160309248,23,24,21,1146163200,8346394624
7.6,52486144,4.8,160231424,21,23,19,1145442304,8346394624
11,52486144,5.5,160161792,26,24,28,1145360384,8346394624
11,53125120,6.4,160239616,26,27,26,1146261504,8346394624
10,53563392,6.4,160157696,22,22,23,1145511936,8346394624
12,54206464,5.5,160083968,27,27,27,1142870016,8346394624
11,54665216,5.6,160133120,26,28,24,1142874112,8346394624
8.1,54939648,6.2,160116736,22,24,20,1142771712,8346394624
7.2,54833152,5.8,160157696,21,22,19,1134845952,8346394624
7.7,54837248,4.4,160194560,21,21,20,1134768128,8346394624
6.9,54939648,3.5,160219136,20,21,19,1134505984,8346394624
3.9,54939648,2.3,160190464,13,14,13,1134366720,8346394624
1.1,54939648,1.1,160104448,4.5,4.2,4.8,1134108672,8346394624
0.012,54939648,0.45,160104448,3.5,4,3,1134366720,8346394624
0.013,54939648,0.37,160104448,4.7,4.6,4.8,1134366720,8346394624
0.014,54939648,0.44,160190464,3.7,3.2,4.2,1134399488,8346394624
0.013,54939648,0.43,160108544,4.4,4.4,4.4,1134419968,8346394624
1.1,54939648,0.76,160198656,8,9.4,6.6,1134915584,8346394624
4.5,55226368,2.5,160149504,13,13,13,1134034944,8346394624
7.9,55234560,6,160161792,32,32,31,1134718976,8346394624
11,53600256,6.8,160075776,32,33,30,1133858816,8346394624
10,53600256,5,160124928,30,29,30,1133056000,8346394624
8.2,53600256,4.6,160169984,32,32,31,1133928448,8346394624
10,53702656,4.8,160362496,35,36,33,1141624832,8346394624
11,53784576,5.2,160292864,30,30,31,1139576832,8346394624
11,50728960,5.6,160210944,28,29,26,1139179520,8346394624
11,50880512,5.1,160116736,33,35,31,1138479104,8346394624
9.2,51052544,4.5,160419840,30,30,29,1137762304,8346394624
8.5,51232768,5,160346112,27,29,25,1137074176,8346394624
8.9,51560448,4.8,160256000,34,35,33,1138950144,8346394624
9,51568640,4.6,160301056,31,33,30,1137221632,8346394624
9.6,51679232,6.8,160456704,29,29,28,1136619520,8346394624
9.4,51773440,7,160387072,34,35,33,1136906240,8346394624
8.9,52150272,5.1,160428032,29,31,28,1136939008,8346394624
8.7,52027392,5.2,160616448,27,27,26,1136742400,8346394624
9.3,52039680,4.8,160538624,36,40,33,1137651712,8346394624
8.8,51810304,4.9,160468992,29,29,29,1137811456,8346394624
10,52129792,6,160514048,29,30,28,1138675712,8346394624
12,52703232,5.4,160395264,36,37,34,1139101696,8346394624
11,53252096,4.9,160419840,32,34,30,1140695040,8346394624
11,53854208,5.9,160460800,26,27,25,1141702656,8346394624
9.1,54034432,5.8,160354304,39,39,39,1143771136,8346394624
9.6,54734848,4.9,160227328,30,30,31,1144606720,8346394624
9,54669312,6.1,158994432,27,29,25,1144954880,8346394624
7.3,54706176,5.5,158965760,31,32,30,1145397248,8346394624
8,54837248,4.4,159072256,28,30,27,1145516032,8346394624
6,54837248,3.5,159092736,21,22,19,1145249792,8346394624
2.3,54837248,1.6,159195136,14,16,13,1146560512,8346394624
0.17,54837248,0.64,159100928,4.1,3.8,4.4,1145786368,8346394624
0.012,54837248,0.39,159195136,4.2,4.8,3.6,1145126912,8346394624
0.012,54837248,0.38,159100928,3.8,3.4,4.2,1144623104,8346394624
0.013,54837248,0.38,159031296,4,4.2,3.8,1144623104,8346394624
0.007,54837248,0.36,159088640,3.7,4.2,3.2,1144668160,8346394624
1.8,54767616,0.99,159240192,9.8,10,9.6,1145143296,8346394624
5.3,55447552,3.3,159162368,19,20,18,1145098240,8346394624
9,55685120,6.6,158994432,48,50,46,1144987648,8346394624
9.8,53067776,6.2,159031296,37,38,36,1143058432,8346394624
8.7,53071872,4.4,158941184,31,33,29,1141489664,8346394624
10,53088256,5.3,158908416,43,45,41,1142194176,8346394624
11,53092352,5.7,158965760,44,45,42,1141702656,8346394624
9.8,51523584,5.2,159141888,32,34,30,1141710848,8346394624
12,52051968,4.7,159006720,40,42,38,1142505472,8346394624
14,52068352,4.6,158920704,42,44,40,1143869440,8346394624
10,52068352,4.8,158961664,31,31,32,1143611392,8346394624
9.8,52068352,4.4,158744576,38,39,37,1143377920,8346394624
10,52289536,4.4,158789632,44,46,43,1145831424,8346394624
11,52416512,5.5,158855168,32,32,32,1147715584,8346394624
11,52420608,7.3,158924800,42,42,43,1146945536,8346394624
9.4,52424704,6.7,158711808,43,43,43,1146765312,8346394624
10,52428800,5.3,158900224,33,33,32,1147133952,8346394624
10,52555776,5,158814208,39,41,37,1147277312,8346394624
10,52649984,4.6,158867456,43,44,42,1148227584,8346394624
10,52719616,4.9,158781440,31,33,30,1147944960,8346394624
9.6,52736000,5.5,158842880,40,42,37,1148923904,8346394624
11,53067776,5.5,158756864,46,48,43,1149628416,8346394624
12,53805056,5.7,158691328,33,33,34,1150214144,8346394624
11,54263808,6.1,158744576,43,43,42,1151680512,8346394624
12,53719040,5.7,158793728,48,50,46,1153347584,8346394624
11,53719040,5.2,158961664,31,31,30,1153286144,8346394624
7.5,53719040,6.4,158748672,38,40,36,1153634304,8346394624
7.6,53719040,5.9,158789632,41,43,39,1154367488,8346394624
7.4,53719040,3.9,158859264,30,30,30,1154105344,8346394624
5.3,53739520,3.5,158879744,32,33,31,1153482752,8346394624
2.3,53739520,1.6,158760960,6.2,7.6,4.8,1154048000,8346394624
0.17,53739520,0.42,158760960,4.1,4.6,3.6,1153658880,8346394624
0.012,53739520,0.37,158875648,3.8,3.8,3.8,1152999424,8346394624
0.011,53739520,0.37,158760960,4.1,4.4,3.8,1152999424,8346394624
0.014,53739520,0.33,158875648,3.7,3.4,4,1153257472,8346394624
0.014,53739520,0.36,158760960,4,4.4,3.6,1151733760,8346394624
2.5,53334016,1.3,158789632,12,12,12,1151324160,8346394624
6.5,53334016,4,158900224,29,29,30,1150259200,8346394624
9.3,53334016,6.5,158924800,47,50,45,1152643072,8346394624
11,53334016,5.9,158687232,39,40,38,1151537152,8346394624
10,53334016,4.6,158617600,51,52,50,1150500864,8346394624
10,53334016,5.6,158806016,50,52,48,1151074304,8346394624
10,53342208,5.6,158457856,41,40,41,1150922752,8346394624
10,48951296,4.8,158629888,50,51,49,1147011072,8346394624
12,48951296,4.9,158547968,49,50,48,1148309504,8346394624
12,49111040,4.8,158720000,39,39,39,1148973056,8346394624
11,49111040,4.6,158498816,47,49,46,1150775296,8346394624
10,49115136,4.9,158547968,51,53,50,1151504384,8346394624
12,49172480,5.5,158461952,44,44,43,1153347584,8346394624
13,49319936,5.3,158507008,47,49,45,1153548288,8346394624
10,49328128,6.4,158658560,54,56,52,1154519040,8346394624
10,49582080,6.7,158580736,41,42,40,1154371584,8346394624
9.3,49803264,5.5,158638080,47,48,46,1154609152,8346394624
10,50434048,5.4,158552064,52,54,51,1156272128,8346394624
11,50757632,4.5,158711808,42,43,40,1155010560,8346394624
10,51351552,4.7,158375936,50,52,48,1153519616,8346394624
13,52162560,5.7,158593024,54,56,51,1154674688,8346394624
13,52629504,6.7,158670848,41,43,40,1155465216,8346394624
12,53182464,6.4,158461952,48,49,46,1156472832,8346394624
11,53596160,5.9,158523392,53,54,52,1157914624,8346394624
11,54063104,6.3,158445568,44,45,44,1158877184,8346394624
9.7,54312960,5.2,158482432,46,49,44,1159958528,8346394624
8.3,54448128,5.8,158584832,51,52,49,1160126464,8346394624
8.8,54374400,6.3,158629888,38,39,36,1158619136,8346394624
8.4,54415360,4.6,158396416,44,45,42,1158959104,8346394624
4.8,54415360,2.7,158404608,33,35,31,1170944000,8346394624
1.1,54415360,1,158404608,4.7,4.8,4.6,1179320320,8346394624
0.012,54415360,0.41,158404608,5.5,4.6,6.4,1170100224,8346394624
0.012,54415360,0.36,158404608,4.3,4.2,4.4,1169829888,8346394624
0.011,54415360,0.36,158404608,3.4,4,2.8,1169862656,8346394624
0.013,54415360,0.4,158404608,4.4,3.8,5,1169547264,8346394624
0.29,54415360,0.48,158408704,4.1,4.6,3.6,1169055744,8346394624
3.5,54841344,2.1,158572544,11,11,11,1168896000,8346394624
8.3,54960128,3.9,158609408,46,48,44,1167601664,8346394624
9.7,52420608,6.4,158748672,47,48,46,1166647296,8346394624
9.7,52420608,6.7,158527488,59,61,57,1165197312,8346394624
9.9,52420608,5,158703616,57,59,55,1165688832,8346394624
11,52445184,5,158621696,46,48,44,1160990720,8346394624
11,49872896,4.8,158535680,56,58,54,1160699904,8346394624
11,50348032,5.3,158584832,62,63,61,1161973760,8346394624
14,50348032,5.7,158642176,46,46,46,1164935168,8346394624
12,50384896,4.9,158543872,54,56,52,1166585856,8346394624
9.8,50401280,4.2,158445568,58,61,56,1166069760,8346394624
11,50696192,4.9,158502912,45,46,44,1166012416,8346394624
11,50847744,4.7,158535680,55,57,54,1166381056,8346394624
12,51044352,5,158584832,66,69,63,1167204352,8346394624
13,51195904,7.5,158580736,48,49,47,1167929344,8346394624
8.8,51335168,7,158490624,53,56,51,1169182720,8346394624
10,51666944,5.4,158543872,60,61,59,1169387520,8346394624
11,51822592,5.2,158584832,45,47,44,1168957440,8346394624
9.7,52150272,4.5,158642176,52,54,50,1168609280,8346394624
10,52436992,4.9,158695424,64,67,62,1171468288,8346394624
12,53088256,5.2,158478336,49,51,47,1171161088,8346394624
13,53719040,6.3,158552064,56,58,54,1172668416,8346394624
12,54259712,5.9,158593024,61,64,58,1173344256,8346394624
11,54558720,5.5,158654464,47,48,46,1172766720,8346394624
11,54558720,5.9,158568448,55,56,54,1173528576,8346394624
10,54558720,5,158740480,60,63,58,1172738048,8346394624
8.9,54558720,5.9,158814208,45,47,44,1172119552,8346394624
9,54558720,5.9,158732288,51,54,49,1172729856,8346394624
7.4,54558720,4.6,158633984,55,57,52,1173110784,8346394624
4.1,54558720,2.5,158633984,22,23,21,1170792448,8346394624
1.1,54558720,0.62,158740480,3.4,2.8,4,1170063360,8346394624
0.012,54558720,0.37,158658560,6,4.8,7.2,1170743296,8346394624
0.012,54558720,0.41,158658560,3.6,3.6,3.6,1170055168,8346394624
0.012,54558720,0.4,158658560,4.3,4.2,4.4,1169801216,8346394624
0.013,54558720,0.36,158658560,3.5,3.8,3.2,1169473536,8346394624
0.57,54558720,0.8,158797824,6.3,6,6.6,1168764928,8346394624
5.2,54829056,2.7,158707712,13,13,13,1168359424,8346394624
9.7,55136256,4.5,158748672,55,57,53,1169412096,8346394624
12,55136256,6.4,158777344,71,73,68,1169108992,8346394624
11,55136256,6.6,158826496,63,65,60,1167429632,8346394624
11,55136256,5.2,158744576,51,52,49,1167814656,8346394624
11,55136256,5.5,158797824,68,70,66,1176621056,8346394624
12,51310592,5.6,158838784,67,70,64,1168535552,8346394624
11,51310592,5.8,158752768,50,51,50,1170321408,8346394624
9.9,51331072,5.3,158666752,64,65,63,1171718144,8346394624
9.6,51331072,5,158711808,62,65,60,1173659648,8346394624
9.2,51331072,5,158892032,48,49,48,1173278720,8346394624
9.4,51367936,5,158810112,64,65,63,1174827008,8346394624
9.7,51404800,4.9,158715904,65,68,62,1176563712,8346394624
10,51527680,5.5,158638080,53,56,51,1172881408,8346394624
10,51605504,7.6,158683136,65,68,62,1172508672,8346394624
9.2,51613696,6.3,158715904,66,69,64,1173688320,8346394624
9.3,51617792,4.9,158781440,50,53,47,1172791296,8346394624
9.2,51769344,5.2,158945280,63,64,62,1173876736,8346394624
9.8,51908608,5.4,158871552,67,69,65,1176592384,8346394624
10,52285440,5.9,158662656,57,59,56,1174781952,8346394624
11,52854784,5.5,158715904,66,68,65,1179869184,8346394624
12,53673984,6.7,158785536,70,73,68,1182662656,8346394624
12,53911552,6.5,158703616,54,57,52,1182257152,8346394624
10,54505472,5.3,158752768,66,68,64,1186185216,8346394624
11,55083008,6.4,158679040,66,69,63,1192964096,8346394624
10,54996992,5.5,158703616,59,61,57,1188544512,8346394624
9.2,54996992,6.3,158785536,65,68,61,1201389568,8346394624
8.8,54996992,6.4,158818304,67,70,65,1203503104,8346394624
8.2,54996992,3.9,158711808,48,50,45,1194737664,8346394624
4.7,54996992,2.2,158715904,29,30,28,1195565056,8346394624
0.32,54996992,0.48,158797824,4,3.6,4.4,1194532864,8346394624
0.012,54996992,0.44,158715904,6.4,7,5.8,1195311104,8346394624
0.012,54996992,0.4,158797824,3.6,3,4.2,1194520576,8346394624
0.012,54996992,0.4,158715904,4.1,4.6,3.6,1194496000,8346394624
0.013,54996992,0.42,158715904,3.7,3.6,3.8,1194414080,8346394624
1.8,55316480,0.89,158724096,7,7.2,6.8,1194291200,8346394624
5.7,55676928,3.2,158638080,14,13,15,1194377216,8346394624
8.7,56061952,5.1,158810112,73,75,71,1189380096,8346394624
11,53202944,7.5,158785536,78,81,76,1199722496,8346394624
11,53202944,6.9,158785536,62,64,61,1197178880,8346394624
11,53202944,5.8,158658560,71,72,70,1201336320,8346394624
12,53202944,6.8,158715904,75,76,73,1205420032,8346394624
11,53694464,5.4,158883840,65,67,63,1201827840,8346394624
11,53694464,4.8,158797824,69,71,67,1215516672,8346394624
9.4,54046720,4.8,158527488,76,79,74,1205985280,8346394624
8.8,53817344,5.4,158519296,63,65,60,1194831872,8346394624
9.4,53817344,5.6,158625792,67,68,66,1194950656,8346394624
10,53817344,4.5,158662656,74,75,72,1196797952,8346394624
9.8,53817344,5.2,158720000,66,68,64,1196490752,8346394624
11,53817344,5.9,158760960,75,77,72,1203032064,8346394624
11,53817344,7.2,158523392,77,78,76,1208139776,8346394624
9,53977088,8,158560256,66,68,64,1204305920,8346394624
10,54190080,6.5,158547968,66,67,66,1206542336,8346394624
11,54607872,5.7,158593024,74,76,72,1206489088,8346394624
11,54800384,4.6,158498816,69,71,66,1205030912,8346394624
10,55173120,5.1,158523392,68,69,67,1207316480,8346394624
12,55611392,6.2,158445568,79,81,78,1210617856,8346394624
13,55984128,6.1,158498816,67,68,66,1208016896,8346394624
11,56385536,6.8,158457856,67,68,66,1206833152,8346394624
9.7,56549376,6.5,158367744,77,79,75,1208012800,8346394624
11,56688640,5.6,158277632,70,72,69,1203216384,8346394624
10,56688640,4.5,158306304,63,65,61,1203060736,8346394624
7.5,56688640,3.9,158224384,76,79,73,1204039680,8346394624
7.4,56688640,7.2,158453760,65,67,63,1202536448,8346394624
5.8,56709120,6.3,158339072,57,59,55,1202622464,8346394624
2.8,56709120,1.7,158343168,10,11,9.2,1203081216,8346394624
0.013,56709120,0.53,158437376,4.2,3.6,4.8,1203064832,8346394624
0.0059,56709120,0.44,158343168,4,3.6,4.4,1202798592,8346394624
0.013,56709120,0.41,158302208,6.1,6.6,5.6,1202966528,8346394624
0.013,56709120,0.37,158208000,4,4.4,3.6,1202966528,8346394624
0.013,56709120,0.36,158208000,4,4.4,3.6,1202909184,8346394624
2.4,56168448,1.5,158359552,8.9,8.6,9.2,1202237440,8346394624
7.4,56381440,3.3,158265344,38,40,36,1201111040,8346394624
8.6,56500224,5.2,158343168,77,79,76,1205313536,8346394624
10,54145024,5.7,158257152,75,78,72,1214775296,8346394624
12,54145024,7.1,158294016,81,82,80,1219059712,8346394624
10,54145024,7.8,158216192,88,91,84,1232109568,8346394624
9.9,54145024,6.3,158273536,73,77,70,1227841536,8346394624
11,54145024,5.7,158183424,78,80,76,1230995456,8346394624
10,54145024,5.1,158224384,86,89,83,1236357120,8346394624
9,54145024,5.8,158281728,74,76,72,1232556032,8346394624
11,54145024,5.6,158302208,74,75,73,1234436096,8346394624
11,54145024,4.3,158203904,84,86,82,1235611648,8346394624
9.5,54145024,5.2,158257152,75,78,72,1231245312,8346394624
9.5,54145024,6.1,158306304,78,80,77,1230077952,8346394624
11,54145024,5.3,158347264,82,83,80,1233240064,8346394624
11,54149120,5.7,158396416,77,79,75,1227026432,8346394624
11,54149120,9.3,158339072,80,81,79,1234845696,8346394624
11,54149120,8.6,158507008,85,86,84,1234665472,8346394624
9.9,54149120,5.1,158420992,74,77,72,1228648448,8346394624
10,54149120,5.9,158343168,75,76,74,1232375808,8346394624
12,54374400,6.2,158261248,87,89,85,1238040576,8346394624
13,54489088,6.1,158322688,82,83,81,1254641664,8346394624
13,54595584,6.4,158380032,78,79,76,1258876928,8346394624
11,54607872,6.5,158302208,84,85,82,1250107392,8346394624
11,54784000,6.1,158351360,72,74,71,1244934144,8346394624
8.7,54792192,5.2,158175232,76,78,73,1247936512,8346394624
8.9,54800384,4.4,158203904,79,81,77,1251786752,8346394624
9.9,54800384,4.7,158257152,79,82,76,1248624640,8346394624
8.2,54800384,7.5,158281728,71,72,71,1247330304,8346394624
5,54800384,5.6,158289920,64,68,61,1246076928,8346394624
1.2,54800384,1.1,158289920,4.2,3.6,4.8,1245171712,8346394624
0.014,54800384,0.37,158420992,3.9,4.2,3.6,1244872704,8346394624
0.012,54800384,0.33,158306304,4.1,4.6,3.6,1244848128,8346394624
0.012,54800384,0.38,158310400,6.1,5,7.2,1245716480,8346394624
0.012,54800384,0.37,158310400,3.7,3.6,3.8,1245179904,8346394624
0.082,54800384,0.32,158425088,4.9,5,4.8,1244856320,8346394624
2.9,55119872,2.1,158482432,10,12,8.8,1244942336,8346394624
8.9,55136256,4.4,158404608,59,60,59,1229279232,8346394624
12,55222272,5.3,158314496,79,82,75,1228439552,8346394624
11,53841920,6.1,158375936,82,83,81,1236348928,8346394624
11,53866496,7.8,158375936,93,96,90,1233420288,8346394624
