Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
7.5,44711936,44711936,4.2,94543872,94543872,21,20,23,828035072,828035072,828035072,8126898176,8126898176,8126898176
8.5,44711936,44711936,4.2,95002624,95002624,23,24,21,828293120,828293120,828293120,8126898176,8126898176,8126898176
8.1,44711936,44711936,3.7,94838784,94838784,22,22,22,828026880,828026880,828026880,8126898176,8126898176,8126898176
9.5,44711936,44711936,5,95039488,95039488,26,25,27,828801024,828801024,828801024,8126898176,8126898176,8126898176
10,44711936,44711936,5.3,95027200,95027200,25,23,27,828026880,828026880,828026880,8126898176,8126898176,8126898176
9,44711936,44711936,4.3,95113216,95113216,24,23,25,828026880,828026880,828026880,8126898176,8126898176,8126898176
8.2,44711936,44711936,4.2,94949376,94949376,19,22,17,828026880,828026880,828026880,8126898176,8126898176,8126898176
7.3,44711936,44711936,3.7,95367168,95367168,20,21,20,828026880,828026880,828026880,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.5,95338496,95338496,20,19,21,828026880,828026880,828026880,8126898176,8126898176,8126898176
6.3,44711936,44711936,4.1,95342592,95342592,20,23,18,828796928,828796928,828796928,8126898176,8126898176,8126898176
8.1,44711936,44711936,4.1,95612928,95612928,21,22,20,828022784,828022784,828022784,8126898176,8126898176,8126898176
8.2,44711936,44711936,4,95711232,95711232,22,18,26,828022784,828022784,828022784,8126898176,8126898176,8126898176
6.2,44711936,44711936,3.5,95928320,95928320,17,16,17,828280832,828280832,828280832,8126898176,8126898176,8126898176
4.1,44711936,44711936,2.3,95830016,95830016,8.2,8.6,7.8,828022784,828022784,828022784,8126898176,8126898176,8126898176
1.4,44711936,44711936,1,95936512,95936512,2.7,3,2.4,828006400,828006400,828006400,8126898176,8126898176,8126898176
0.0085,44711936,44711936,0.37,95813632,95813632,4,3.6,4.4,829296640,829296640,829296640,8126898176,8126898176,8126898176
0.007,44711936,44711936,0.19,95727616,95727616,2.9,3,2.8,828026880,828026880,828026880,8126898176,8126898176,8126898176
0.0074,44711936,44711936,0.21,95813632,95813632,3.6,3.8,3.4,828006400,828006400,828006400,8126898176,8126898176,8126898176
0.0075,44711936,44711936,0.24,95727616,95727616,3,2.6,3.4,828006400,828006400,828006400,8126898176,8126898176,8126898176
0.078,44711936,44711936,0.31,95731712,95731712,4.6,3.8,5.4,828006400,828006400,828006400,8126898176,8126898176,8126898176
2.6,44711936,44711936,1,95891456,95891456,12,11,14,828006400,828006400,828006400,8126898176,8126898176,8126898176
5.9,44711936,44711936,2.4,96030720,96030720,18,16,20,828256256,828256256,828256256,8126898176,8126898176,8126898176
6.6,44711936,44711936,2.9,95973376,95973376,18,16,19,827998208,827998208,827998208,8126898176,8126898176,8126898176
6.6,44711936,44711936,3.2,96333824,96333824,19,19,19,827998208,827998208,827998208,8126898176,8126898176,8126898176
7.3,44711936,44711936,3.4,96268288,96268288,18,18,19,827998208,827998208,827998208,8126898176,8126898176,8126898176
7.4,44711936,44711936,2.9,96444416,96444416,18,19,17,827998208,827998208,827998208,8126898176,8126898176,8126898176
6,44711936,44711936,2.6,96378880,96378880,15,14,17,827994112,827994112,827994112,8126898176,8126898176,8126898176
5.2,44711936,44711936,2.8,96628736,96628736,17,17,16,827994112,827994112,827994112,8126898176,8126898176,8126898176
5.2,44711936,44711936,3.1,96829440,96829440,15,16,15,827994112,827994112,827994112,8126898176,8126898176,8126898176
5.9,44711936,44711936,2.9,96722944,96722944,17,17,18,828252160,828252160,828252160,8126898176,8126898176,8126898176
6.1,44711936,44711936,2.6,96665600,96665600,17,19,14,827994112,827994112,827994112,8126898176,8126898176,8126898176
5.7,44711936,44711936,2.9,96907264,96907264,17,18,15,827994112,827994112,827994112,8126898176,8126898176,8126898176
6,44711936,44711936,3.4,96858112,96858112,17,17,16,828252160,828252160,828252160,8126898176,8126898176,8126898176
5.9,44711936,44711936,3.2,97148928,97148928,16,17,16,828243968,828243968,828243968,8126898176,8126898176,8126898176
5.5,44711936,44711936,2.9,97222656,97222656,17,18,16,828243968,828243968,828243968,8126898176,8126898176,8126898176
6.9,44711936,44711936,3.3,97198080,97198080,20,22,17,827985920,827985920,827985920,8126898176,8126898176,8126898176
8,44711936,44711936,3.7,97460224,97460224,19,22,17,829018112,829018112,829018112,8126898176,8126898176,8126898176
6.2,44711936,44711936,3.5,97423360,97423360,19,20,19,828243968,828243968,828243968,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.2,97742848,97742848,14,15,12,828235776,828235776,828235776,8126898176,8126898176,8126898176
3.4,44711936,44711936,1.8,98025472,98025472,5.9,6,5.8,827973632,827973632,827973632,8126898176,8126898176,8126898176
0.66,44711936,44711936,0.34,97882112,97882112,2.8,2.6,3,828231680,828231680,828231680,8126898176,8126898176,8126898176
0.0083,44711936,44711936,0.2,98119680,98119680,3.4,3.8,3,827973632,827973632,827973632,8126898176,8126898176,8126898176
0.0073,44711936,44711936,0.21,98078720,98078720,3,3.2,2.8,828231680,828231680,828231680,8126898176,8126898176,8126898176
0.0071,44711936,44711936,0.22,98316288,98316288,3.7,4,3.4,827973632,827973632,827973632,8126898176,8126898176,8126898176
0.007,44711936,44711936,0.21,98234368,98234368,3,3.2,2.8,827973632,827973632,827973632,8126898176,8126898176,8126898176
0.72,44711936,44711936,0.44,98439168,98439168,7.2,8,6.4,828227584,828227584,828227584,8126898176,8126898176,8126898176
4.8,44711936,44711936,1.9,98529280,98529280,17,17,17,827969536,827969536,827969536,8126898176,8126898176,8126898176
7.2,44711936,44711936,3.4,98463744,98463744,23,24,23,827969536,827969536,827969536,8126898176,8126898176,8126898176
8,44711936,44711936,4.4,98447360,98447360,24,23,25,828227584,828227584,828227584,8126898176,8126898176,8126898176
9.8,44711936,44711936,4.6,98787328,98787328,24,21,26,827953152,827953152,827953152,8126898176,8126898176,8126898176
9.6,44711936,44711936,4,98611200,98611200,21,21,20,827953152,827953152,827953152,8126898176,8126898176,8126898176
8.7,44711936,44711936,3.8,99184640,99184640,22,22,22,827949056,827949056,827949056,8126898176,8126898176,8126898176
7.7,44711936,44711936,4,99024896,99024896,21,20,22,828207104,828207104,828207104,8126898176,8126898176,8126898176
7.2,44711936,44711936,4.5,99016704,99016704,22,23,22,827949056,827949056,827949056,8126898176,8126898176,8126898176
7.5,44711936,44711936,4.2,99090432,99090432,23,23,22,827949056,827949056,827949056,8126898176,8126898176,8126898176
9.6,44711936,44711936,3.7,99176448,99176448,25,24,25,827691008,827691008,827691008,8126898176,8126898176,8126898176
10,44711936,44711936,5.1,99094528,99094528,26,27,26,827949056,827949056,827949056,8126898176,8126898176,8126898176
9.4,44711936,44711936,5.3,99278848,99278848,25,24,27,828203008,828203008,828203008,8126898176,8126898176,8126898176
9,44711936,44711936,4.1,99393536,99393536,20,20,21,827944960,827944960,827944960,8126898176,8126898176,8126898176
7.5,44711936,44711936,4,99557376,99557376,19,20,18,828203008,828203008,828203008,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.8,99786752,99786752,20,20,20,828461056,828461056,828461056,8126898176,8126898176,8126898176
7.2,44711936,44711936,3.6,99880960,99880960,21,23,18,828203008,828203008,828203008,8126898176,8126898176,8126898176
7.7,44711936,44711936,3.6,99975168,99975168,20,23,18,828198912,828198912,828198912,8126898176,8126898176,8126898176
7.6,44711936,44711936,4.4,100052992,100052992,24,28,20,827924480,827924480,827924480,8126898176,8126898176,8126898176
8.2,44711936,44711936,4.6,100167680,100167680,20,22,18,828178432,828178432,828178432,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.2,100483072,100483072,14,16,12,828178432,828178432,828178432,8126898176,8126898176,8126898176
2,44711936,44711936,1.4,100356096,100356096,4,4.4,3.6,828178432,828178432,828178432,8126898176,8126898176,8126898176
0.2,44711936,44711936,0.3,100446208,100446208,4,4.2,3.8,828178432,828178432,828178432,8126898176,8126898176,8126898176
0.0083,44711936,44711936,0.2,100384768,100384768,3,2.8,3.2,828178432,828178432,828178432,8126898176,8126898176,8126898176
0.009,44711936,44711936,0.18,100474880,100474880,3.6,3.8,3.4,828178432,828178432,828178432,8126898176,8126898176,8126898176
0.008,44711936,44711936,0.18,100388864,100388864,2.8,2.4,3.2,827887616,827887616,827887616,8126898176,8126898176,8126898176
0.0063,44711936,44711936,0.19,100478976,100478976,3.5,3.6,3.4,828137472,828137472,828137472,8126898176,8126898176,8126898176
0.84,44711936,44711936,0.57,100405248,100405248,6.9,5.8,8,828137472,828137472,828137472,8126898176,8126898176,8126898176
3.6,44711936,44711936,1.8,100421632,100421632,15,16,14,828395520,828395520,828395520,8126898176,8126898176,8126898176
5.7,44711936,44711936,2.5,100503552,100503552,15,15,16,828157952,828157952,828157952,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.2,101023744,101023744,17,17,18,827867136,827867136,827867136,8126898176,8126898176,8126898176
5.9,44711936,44711936,3.6,101224448,101224448,18,19,17,827867136,827867136,827867136,8126898176,8126898176,8126898176
6,44711936,44711936,3,101154816,101154816,18,20,16,828125184,828125184,828125184,8126898176,8126898176,8126898176
5.1,44711936,44711936,2.8,101081088,101081088,16,18,14,829153280,829153280,829153280,8126898176,8126898176,8126898176
5.4,44711936,44711936,3.3,101453824,101453824,16,18,14,828153856,828153856,828153856,8126898176,8126898176,8126898176
6.2,44711936,44711936,2.9,101367808,101367808,16,17,14,827895808,827895808,827895808,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.9,101367808,101367808,18,19,16,827895808,827895808,827895808,8126898176,8126898176,8126898176
5,44711936,44711936,3.3,101429248,101429248,16,16,16,827895808,827895808,827895808,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.9,101675008,101675008,17,15,19,827895808,827895808,827895808,8126898176,8126898176,8126898176
5.5,44711936,44711936,3,101736448,101736448,15,15,16,827895808,827895808,827895808,8126898176,8126898176,8126898176
6.1,44711936,44711936,2.8,101957632,101957632,16,18,14,827887616,827887616,827887616,8126898176,8126898176,8126898176
5.2,44711936,44711936,2.6,101752832,101752832,16,17,15,827629568,827629568,827629568,8126898176,8126898176,8126898176
5,44711936,44711936,3.3,102285312,102285312,20,20,20,827867136,827867136,827867136,8126898176,8126898176,8126898176
7.1,44711936,44711936,4,102244352,102244352,19,18,19,827867136,827867136,827867136,8126898176,8126898176,8126898176
7.1,44711936,44711936,3.5,102252544,102252544,20,22,17,827867136,827867136,827867136,8126898176,8126898176,8126898176
5.8,44711936,44711936,3.2,102215680,102215680,16,18,15,827867136,827867136,827867136,8126898176,8126898176,8126898176
4.5,44711936,44711936,2.8,102400000,102400000,9.4,9.2,9.6,827609088,827609088,827609088,8126898176,8126898176,8126898176
1.8,44711936,44711936,1.1,102400000,102400000,2.9,2.6,3.2,827867136,827867136,827867136,8126898176,8126898176,8126898176
0.0087,44711936,44711936,0.2,102510592,102510592,3.7,3.6,3.8,828895232,828895232,828895232,8126898176,8126898176,8126898176
0.0084,44711936,44711936,0.19,102477824,102477824,2.7,3.2,2.2,827604992,827604992,827604992,8126898176,8126898176,8126898176
0.0063,44711936,44711936,0.17,102588416,102588416,3.5,3.6,3.4,827863040,827863040,827863040,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.2,102477824,102477824,2.9,2.8,3,827604992,827604992,827604992,8126898176,8126898176,8126898176
0.28,44711936,44711936,0.28,102612992,102612992,4.7,4.8,4.6,827863040,827863040,827863040,8126898176,8126898176,8126898176
3.4,44711936,44711936,0.95,102645760,102645760,15,13,16,827863040,827863040,827863040,8126898176,8126898176,8126898176
9.1,44711936,44711936,3.2,102576128,102576128,28,32,24,827592704,827592704,827592704,8126898176,8126898176,8126898176
13,44711936,44711936,4.4,102699008,102699008,26,24,27,828108800,828108800,828108800,8126898176,8126898176,8126898176
12,44711936,44711936,4.2,102883328,102883328,25,23,27,827850752,827850752,827850752,8126898176,8126898176,8126898176
8.7,44711936,44711936,4.1,102957056,102957056,24,26,21,827850752,827850752,827850752,8126898176,8126898176,8126898176
7.9,44711936,44711936,4.4,103563264,103563264,23,23,23,828108800,828108800,828108800,8126898176,8126898176,8126898176
10,44711936,44711936,4.6,103636992,103636992,23,23,24,828108800,828108800,828108800,8126898176,8126898176,8126898176
10,44711936,44711936,4.2,103981056,103981056,24,24,23,828104704,828104704,828104704,8126898176,8126898176,8126898176
8.2,44711936,44711936,3.6,104079360,104079360,22,23,20,828104704,828104704,828104704,8126898176,8126898176,8126898176
8.8,44711936,44711936,4.1,104177664,104177664,23,18,28,828104704,828104704,828104704,8126898176,8126898176,8126898176
9.3,44711936,44711936,5.1,104189952,104189952,26,25,26,827846656,827846656,827846656,8126898176,8126898176,8126898176
9.1,44711936,44711936,4.8,104574976,104574976,28,28,27,828088320,828088320,828088320,8126898176,8126898176,8126898176
10,44711936,44711936,4.8,104587264,104587264,23,25,21,828088320,828088320,828088320,8126898176,8126898176,8126898176
8.5,44711936,44711936,4.4,104787968,104787968,20,22,18,827813888,827813888,827813888,8126898176,8126898176,8126898176
7.3,44711936,44711936,3.9,104611840,104611840,19,19,19,828071936,828071936,828071936,8126898176,8126898176,8126898176
7.9,44711936,44711936,3.9,104693760,104693760,21,19,23,827813888,827813888,827813888,8126898176,8126898176,8126898176
7.7,44711936,44711936,4.1,104656896,104656896,22,24,20,827813888,827813888,827813888,8126898176,8126898176,8126898176
7.7,44711936,44711936,4.4,104935424,104935424,24,26,22,827813888,827813888,827813888,8126898176,8126898176,8126898176
9,44711936,44711936,4.4,105013248,105013248,23,24,22,827813888,827813888,827813888,8126898176,8126898176,8126898176
8,44711936,44711936,3.6,105230336,105230336,18,20,16,827781120,827781120,827781120,8126898176,8126898176,8126898176
3.7,44711936,44711936,2.2,105373696,105373696,7.3,8.4,6.2,828039168,828039168,828039168,8126898176,8126898176,8126898176
1,44711936,44711936,0.72,105091072,105091072,3.9,4,3.8,827781120,827781120,827781120,8126898176,8126898176,8126898176
0.0065,44711936,44711936,0.23,105070592,105070592,3,3.2,2.8,828039168,828039168,828039168,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.18,105164800,105164800,3.4,3.6,3.2,828039168,828039168,828039168,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.18,105070592,105070592,3.4,3.2,3.6,827781120,827781120,827781120,8126898176,8126898176,8126898176
0.0075,44711936,44711936,0.43,105291776,105291776,4,3.2,4.8,827777024,827777024,827777024,8126898176,8126898176,8126898176
0.42,44711936,44711936,0.62,105234432,105234432,4.1,4,4.2,827772928,827772928,827772928,8126898176,8126898176,8126898176
2.2,44711936,44711936,1.3,105136128,105136128,13,11,15,827772928,827772928,827772928,8126898176,8126898176,8126898176
4.4,44711936,44711936,2.9,105218048,105218048,18,20,16,827514880,827514880,827514880,8126898176,8126898176,8126898176
7,44711936,44711936,3.1,105525248,105525248,19,18,21,828805120,828805120,828805120,8126898176,8126898176,8126898176
8.4,44711936,44711936,3.2,107868160,107868160,19,20,18,827772928,827772928,827772928,8126898176,8126898176,8126898176
7.8,44711936,44711936,3.6,108023808,108023808,19,21,17,827768832,827768832,827768832,8126898176,8126898176,8126898176
7.4,44711936,44711936,3.2,108093440,108093440,18,16,19,827768832,827768832,827768832,8126898176,8126898176,8126898176
6.4,44711936,44711936,2.8,108158976,108158976,17,19,15,827768832,827768832,827768832,8126898176,8126898176,8126898176
5.6,44711936,44711936,2.7,108220416,108220416,16,18,14,827768832,827768832,827768832,8126898176,8126898176,8126898176
5.3,44711936,44711936,3.3,108568576,108568576,17,19,15,827768832,827768832,827768832,8126898176,8126898176,8126898176
5.4,44711936,44711936,3.1,108490752,108490752,17,14,19,827768832,827768832,827768832,8126898176,8126898176,8126898176
6.1,44711936,44711936,3,108568576,108568576,18,18,19,827760640,827760640,827760640,8126898176,8126898176,8126898176
6.4,44711936,44711936,3.4,108765184,108765184,16,16,16,827760640,827760640,827760640,8126898176,8126898176,8126898176
5.9,44711936,44711936,3,108580864,108580864,17,18,16,828018688,828018688,828018688,8126898176,8126898176,8126898176
5.6,44711936,44711936,3,108638208,108638208,16,18,15,828018688,828018688,828018688,8126898176,8126898176,8126898176
6.4,44711936,44711936,3.5,108716032,108716032,19,21,17,828018688,828018688,828018688,8126898176,8126898176,8126898176
7,44711936,44711936,3.4,108781568,108781568,20,16,23,827760640,827760640,827760640,8126898176,8126898176,8126898176
6.9,44711936,44711936,3.4,108892160,108892160,20,20,19,827760640,827760640,827760640,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.5,108838912,108838912,19,20,17,827793408,827793408,827793408,8126898176,8126898176,8126898176
6.6,44711936,44711936,2.8,109064192,109064192,14,15,14,827793408,827793408,827793408,8126898176,8126898176,8126898176
3.8,44711936,44711936,1.4,109068288,109068288,4.3,4,4.6,827793408,827793408,827793408,8126898176,8126898176,8126898176
0.28,44711936,44711936,0.31,109150208,109150208,3.5,3.4,3.6,828043264,828043264,828043264,8126898176,8126898176,8126898176
0.0081,44711936,44711936,0.21,109068288,109068288,3.4,3.2,3.6,828559360,828559360,828559360,8126898176,8126898176,8126898176
0.0087,44711936,44711936,0.47,109170688,109170688,4.3,5.6,3,827772928,827772928,827772928,8126898176,8126898176,8126898176
0.0081,44711936,44711936,0.48,109096960,109096960,3,3.4,2.6,828030976,828030976,828030976,8126898176,8126898176,8126898176
0.008,44711936,44711936,0.2,109228032,109228032,3.7,3.6,3.8,827772928,827772928,827772928,8126898176,8126898176,8126898176
0.98,44711936,44711936,0.76,109187072,109187072,8.1,7.4,8.8,828030976,828030976,828030976,8126898176,8126898176,8126898176
5.7,44711936,44711936,2.2,109252608,109252608,22,23,21,827772928,827772928,827772928,8126898176,8126898176,8126898176
11,44711936,44711936,3.6,109076480,109076480,25,26,25,827772928,827772928,827772928,8126898176,8126898176,8126898176
11,44711936,44711936,4.2,109424640,109424640,26,27,26,828026880,828026880,828026880,8126898176,8126898176,8126898176
8.8,44711936,44711936,4.4,109531136,109531136,23,20,26,827768832,827768832,827768832,8126898176,8126898176,8126898176
