Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Probe App CPU Usage,VM 1 Probe App Memory Usage,VM 2 Probe App CPU Usage,VM 2 Probe App Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
12,52285440,6.3,218333184,16,59662336,18,59564032,29,41,16,777326592,8346394624,25,9.4,40,922996736,8126898176
8.3,52436992,5.9,218333184,8.4,53952512,17,59568128,24,26,22,777216000,8346394624,16,6.4,26,916504576,8126898176
3.1,52436992,3.9,218300416,1.1,53952512,10,53850112,4.7,4.8,4.6,771215360,8346394624,2.4,2.4,2.4,916963328,8126898176
0.0069,52436992,0.97,218107904,0,53952512,0.012,53850112,2.4,2.4,2.4,771473408,8346394624,5,6.6,3.4,916070400,8126898176
0.017,52436992,1.9,218320896,0,53952512,0,53850112,3.1,3.4,2.8,772247552,8346394624,2,1.8,2.2,916312064,8126898176
0.011,52436992,1.9,218320896,0,53952512,0,53850112,2.2,2.2,2.2,771473408,8346394624,2.6,2.8,2.4,916054016,8126898176
0.0063,52436992,0.25,218435584,0,53952512,0,53850112,3.2,3.8,2.6,771473408,8346394624,2,2.2,1.8,916054016,8126898176
0.25,52436992,0.22,218320896,0,53952512,0,53850112,2.5,2.6,2.4,771473408,8346394624,2.1,2.4,1.8,916824064,8126898176
3,52850688,0.54,218435584,8.2,59801600,3,59785216,9.6,15,4.6,777424896,8346394624,18,22,15,922767360,8126898176
9.5,54976512,2.3,218460160,16,59801600,11,59699200,27,31,23,779112448,8346394624,25,8.2,43,922120192,8126898176
18,46206976,5.1,218542080,17,59801600,21,59699200,30,21,39,780525568,8346394624,27,29,24,922578944,8126898176
19,46747648,6,218693632,18,59801600,24,59699200,32,44,20,771051520,8346394624,28,9.8,46,922341376,8126898176
14,46706688,6.7,218550272,15,59801600,20,59699200,30,26,34,771715072,8346394624,27,19,34,923262976,8126898176
14,47222784,6.9,218533888,17,59801600,20,59699200,30,28,31,771837952,8346394624,28,16,40,923373568,8126898176
15,47427584,5.8,218701824,17,59801600,19,59699200,28,37,20,773029888,8346394624,25,43,8,922771456,8126898176
15,47554560,5.5,218746880,16,59801600,18,59703296,30,31,29,773361664,8346394624,27,46,9,922066944,8126898176
15,47566848,8.3,218841088,17,59801600,20,59703296,30,27,32,773234688,8346394624,30,42,17,921858048,8126898176
13,47796224,7.7,218861568,16,59801600,22,59703296,31,28,34,772538368,8346394624,26,42,10,922779648,8126898176
17,49389568,6.1,218832896,16,59801600,21,59703296,31,40,21,774397952,8346394624,27,44,11,922353664,8126898176
20,49885184,7.1,219144192,16,59801600,19,59703296,31,42,20,774475776,8346394624,29,47,10,922193920,8126898176
17,49885184,6.5,218898432,17,59801600,19,59703296,31,23,39,775847936,8346394624,27,44,10,922308608,8126898176
14,49885184,7,219099136,18,59801600,22,59703296,30,28,32,775168000,8346394624,25,34,16,922169344,8126898176
13,49885184,6.5,218923008,17,59801600,20,59703296,28,37,18,775745536,8346394624,27,31,24,922320896,8126898176
14,50188288,4.9,219058176,16,59801600,20,59703296,29,29,30,774844416,8346394624,26,9.2,42,922480640,8126898176
14,50155520,5.7,219054080,16,59801600,21,59703296,29,33,26,775471104,8346394624,28,8.2,47,921829376,8126898176
13,50290688,6.1,219271168,16,59801600,21,59703296,29,26,32,775847936,8346394624,27,29,25,922705920,8126898176
14,50601984,5.6,219164672,15,59801600,21,59703296,29,18,40,775946240,8346394624,25,41,9.8,923086848,8126898176
13,50716672,6,219127808,16,54079488,18,59703296,30,23,37,776052736,8346394624,28,48,8.8,922451968,8126898176
6,50716672,7.6,218939392,9.4,54079488,19,54026240,20,13,28,770510848,8346394624,13,19,7.8,915550208,8126898176
1.2,50716672,5.2,219062272,0,54079488,9.4,53985280,3.8,4,3.6,770494464,8346394624,2.7,2.6,2.8,916578304,8126898176
0.01,50716672,0.71,219033600,0,54079488,0,53985280,3,2.8,3.2,770494464,8346394624,1.8,2,1.6,915546112,8126898176
0.017,50716672,0.24,218939392,0,54079488,0,53985280,2.4,2,2.8,770494464,8346394624,2.5,2.4,2.6,915546112,8126898176
0.0074,50716672,0.27,219033600,0,54079488,0,53985280,3.4,3.4,3.4,770260992,8346394624,2,1.8,2.2,915546112,8126898176
0.0055,50716672,0.28,218939392,0,54079488,0,53985280,2.3,2.4,2.2,770260992,8346394624,2.3,2.6,2,915546112,8126898176
0.66,50716672,0.23,219033600,3.4,59383808,0,53985280,3.2,2.8,3.6,770310144,8346394624,1.9,1.8,2,915546112,8126898176
6.2,52797440,0.62,219070464,11,59383808,5.4,59363328,16,9.4,23,775999488,8346394624,25,29,22,921456640,8126898176
13,54321152,3.3,219189248,19,59383808,15,59289600,30,42,19,778977280,8346394624,29,17,41,921092096,8126898176
16,47112192,5,219168768,18,59383808,24,59289600,31,40,23,779874304,8346394624,30,47,12,920965120,8126898176
16,47120384,6.4,219222016,17,59383808,26,59289600,35,42,29,771756032,8346394624,30,40,20,921296896,8126898176
14,47579136,7.2,219521024,19,59383808,24,59293696,31,32,31,772136960,8346394624,30,50,9.6,921419776,8126898176
14,47894528,7.5,219451392,17,59383808,21,59293696,31,27,34,774258688,8346394624,31,38,25,921264128,8126898176
15,47980544,7.4,219590656,18,59383808,21,59293696,32,23,40,774639616,8346394624,30,48,11,920948736,8126898176
14,48119808,6.9,219672576,19,59383808,24,59293696,31,37,26,774762496,8346394624,29,46,13,921255936,8126898176
14,48205824,6.6,219648000,20,59383808,24,59293696,31,43,20,774082560,8346394624,30,43,17,922148864,8126898176
15,49000448,5.9,219820032,20,59383808,20,59293696,33,43,22,774410240,8346394624,29,32,27,922370048,8126898176
15,50126848,6.7,219881472,17,59383808,20,59293696,32,32,32,775000064,8346394624,30,45,15,922120192,8126898176
20,50475008,7.5,220004352,16,59387904,22,59293696,35,31,40,776888320,8346394624,31,39,22,921247744,8126898176
18,50638848,7.5,220053504,18,59387904,24,59293696,32,43,21,776458240,8346394624,30,22,39,921526272,8126898176
12,50675712,6.6,220233728,21,59387904,24,59293696,31,43,19,777355264,8346394624,28,30,26,921501696,8126898176
11,50851840,5.9,220336128,19,59387904,25,59293696,31,43,19,776720384,8346394624,29,18,39,921370624,8126898176
12,51134464,6.1,220487680,17,59387904,22,59293696,31,32,29,777101312,8346394624,30,16,44,921690112,8126898176
14,51134464,5.7,220528640,19,59387904,23,59293696,30,43,18,778002432,8346394624,28,13,44,921845760,8126898176
16,51355648,7.6,220753920,18,59387904,23,59293696,32,21,42,777592832,8346394624,33,50,15,922628096,8126898176
16,51531776,9.1,220905472,16,59387904,22,59293696,30,30,30,778522624,8346394624,30,29,31,922419200,8126898176
10,51605504,6.4,221024256,17,53673984,24,59297792,30,21,40,777838592,8346394624,30,13,46,922578944,8126898176
4.5,51736576,4.6,220844032,8.4,53673984,18,53555200,16,9,24,770756608,8346394624,6.4,7.2,5.6,915816448,8126898176
0.65,51630080,2.3,221052928,0,53673984,7.7,53555200,2.7,2.2,3.2,771006464,8346394624,2.4,2.6,2.2,916070400,8126898176
0.017,51630080,0.38,220856320,0,53673984,0,53555200,2.9,2.8,3,771006464,8346394624,1.9,1.8,2,915812352,8126898176
0.012,51630080,0.28,220798976,0,53673984,0,53555200,2.3,2.2,2.4,771006464,8346394624,2.1,2.2,2,916070400,8126898176
0.0066,51630080,0.27,220721152,0,53673984,0,53555200,3.1,3,3.2,771039232,8346394624,2,2.2,1.8,915779584,8126898176
0.011,51630080,0.27,220798976,0,53673984,0,53555200,2.2,1.8,2.6,771039232,8346394624,2.3,2.6,2,915517440,8126898176
1.7,51630080,0.25,220725248,6.5,59527168,0,53555200,2.9,2.6,3.2,770789376,8346394624,6.3,2.6,10,922251264,8126898176
7.6,49414144,1.4,220934144,15,59527168,8.8,59383808,23,11,35,777252864,8346394624,32,9.2,54,922193920,8126898176
15,49053696,4.1,221007872,20,59527168,23,59383808,34,33,36,775041024,8346394624,31,28,34,923123712,8126898176
17,48496640,7.5,221179904,21,59527168,24,59387904,33,39,28,775143424,8346394624,36,33,38,921833472,8126898176
16,48492544,8.3,221409280,18,59527168,22,59387904,36,31,41,775503872,8346394624,33,50,15,921972736,8126898176
16,48533504,6.8,221511680,20,59527168,26,59387904,34,39,29,774840320,8346394624,31,21,42,921821184,8126898176
16,48668672,6,221716480,21,59527168,27,59387904,33,40,27,774451200,8346394624,32,24,40,922472448,8126898176
14,48685056,6.5,221782016,20,59527168,27,59387904,34,20,48,775069696,8346394624,32,16,48,921821184,8126898176
13,48685056,6.6,221356032,20,59527168,26,59387904,33,48,18,774918144,8346394624,32,27,36,921673728,8126898176
13,48685056,5.9,221429760,19,59531264,24,59387904,34,35,33,775016448,8346394624,33,12,53,922050560,8126898176
18,50454528,6.4,221454336,22,59531264,24,59387904,32,30,35,776151040,8346394624,31,25,38,921657344,8126898176
19,51572736,7,221691904,24,59531264,27,59387904,35,32,39,776228864,8346394624,33,11,55,922288128,8126898176
18,51613696,7.4,221736960,17,59531264,27,59387904,37,36,38,777605120,8346394624,32,35,29,922148864,8126898176
15,51802112,7.1,221917184,19,59531264,26,59387904,34,25,44,777687040,8346394624,32,55,9.6,921948160,8126898176
13,52129792,6.4,222056448,21,59531264,24,59387904,33,32,33,778072064,8346394624,31,44,18,922370048,8126898176
15,52412416,8.1,222068736,20,59531264,22,59387904,31,43,20,778211328,8346394624,35,21,49,921280512,8126898176
13,52473856,8,222187520,24,59531264,27,59387904,34,46,21,778854400,8346394624,32,16,48,921419776,8126898176
14,52494336,5.7,222281728,21,59531264,28,59387904,33,45,21,778973184,8346394624,32,30,34,921542656,8126898176
16,52670464,5.6,222486528,17,59531264,27,59387904,34,40,27,779862016,8346394624,32,36,29,922685440,8126898176
13,52965376,6.2,222564352,19,59531264,25,59387904,34,46,22,779714560,8346394624,32,19,45,921792512,8126898176
10,53264384,6.1,222654464,17,53792768,24,59392000,31,28,34,779845632,8346394624,28,31,24,916779008,8126898176
4.2,53174272,4.6,222670848,5.8,53792768,18,53682176,10,11,9.2,773316608,8346394624,3.1,3,3.2,915480576,8126898176
0.081,53174272,1.8,222470144,0,53792768,3.9,53682176,3,3.4,2.6,773316608,8346394624,2.1,2.2,2,915480576,8126898176
0.01,53174272,0.31,222568448,0,53792768,0,53682176,2.4,2.6,2.2,773312512,8346394624,2.4,2.4,2.4,915476480,8126898176
0.011,53174272,0.25,222474240,0,53792768,0,53682176,3,2.6,3.4,772755456,8346394624,2,2,2,915476480,8126898176
0.012,53174272,0.25,222568448,0,53792768,0,53682176,2.4,2.2,2.6,773013504,8346394624,2.5,2.8,2.2,915476480,8126898176
0.011,53174272,0.27,222478336,0,53792768,0,53682176,3,3.2,2.8,773013504,8346394624,1.9,1.8,2,915734528,8126898176
2.4,53178368,1.6,222486528,9.5,59625472,0,53682176,6,8.6,3.4,779456512,8346394624,17,30,4.6,921833472,8126898176
9.7,54616064,3,222572544,22,59625472,15,59523072,31,34,28,779141120,8346394624,34,43,24,922521600,8126898176
15,56283136,4.4,222748672,23,59625472,25,59523072,35,21,50,782360576,8346394624,34,31,37,922447872,8126898176
16,48214016,6.8,222871552,20,59625472,26,59523072,37,44,30,782483456,8346394624,34,48,19,922804224,8126898176
15,48353280,6.4,222887936,20,59625472,32,59523072,37,49,25,774086656,8346394624,36,47,26,921853952,8126898176
16,48398336,6.4,223100928,24,59625472,26,59523072,35,34,35,775225344,8346394624,33,23,44,921784320,8126898176
15,48414720,6.4,223191040,24,59629568,27,59523072,36,50,22,775335936,8346394624,34,13,55,922906624,8126898176
14,48418816,5.7,223227904,21,59629568,30,59523072,35,32,39,774414336,8346394624,35,27,44,922783744,8126898176
14,48852992,6.5,223334400,20,59629568,27,59523072,36,36,37,775344128,8346394624,35,27,43,922124288,8126898176
15,50262016,6.8,223350784,24,59629568,27,59523072,35,34,36,775380992,8346394624,32,56,9,922271744,8126898176
16,51269632,6.8,223375360,25,59629568,29,59523072,37,44,29,776003584,8346394624,35,30,41,922882048,8126898176
16,52539392,6.5,223543296,20,59629568,28,59523072,36,23,48,777367552,8346394624,36,55,17,923295744,8126898176
17,53596160,9.4,223490048,22,59629568,29,59527168,39,27,51,778485760,8346394624,37,40,35,923377664,8126898176
15,53616640,9.9,223727616,24,59629568,29,59527168,35,43,27,779358208,8346394624,34,41,27,922210304,8126898176
14,53616640,5.7,223735808,20,59629568,27,59527168,34,24,44,779743232,8346394624,35,18,51,923381760,8126898176
13,53620736,4.9,223875072,23,59629568,26,59527168,34,31,37,780652544,8346394624,33,58,8.4,923500544,8126898176
12,53739520,6.5,223916032,25,59629568,26,59527168,35,43,28,780275712,8346394624,34,31,37,923402240,8126898176
16,54054912,5.9,223965184,21,59629568,27,59527168,35,35,35,780943360,8346394624,35,11,59,923250688,8126898176
17,54079488,6.6,224026624,22,59629568,26,59527168,35,37,32,780562432,8346394624,34,24,44,922357760,8126898176
12,54124544,6.9,224014336,23,59629568,30,59527168,36,23,49,780185600,8346394624,35,10,59,922214400,8126898176
7.9,54145024,5.5,224075776,14,53915648,30,59658240,32,16,48,775655424,8346394624,22,6.8,38,916189184,8126898176
2.7,54145024,3.4,224010240,1.7,53915648,16,53805056,4.1,3.8,4.4,774598656,8346394624,2.3,2,2.6,916180992,8126898176
0.029,54145024,0.77,224010240,0,53915648,1.7,53805056,2.9,3.4,2.4,774631424,8346394624,2.3,2.4,2.2,916176896,8126898176
0.012,54145024,0.28,224018432,0,53915648,0,53805056,2.3,2.4,2.2,774627328,8346394624,2,2,2,916434944,8126898176
0.011,54145024,1.8,224198656,0,53915648,0,53805056,2.9,2.6,3.2,774578176,8346394624,5.3,7.2,3.4,916422656,8126898176
0.013,54145024,1.7,224034816,0,53915648,0,53805056,2.2,2.6,1.8,774578176,8346394624,1.8,2,1.6,916422656,8126898176
0.26,54145024,0.28,224112640,0,53915648,0,53805056,3.2,3.2,3.2,774619136,8346394624,2.6,2.2,3,916164608,8126898176
3.3,52883456,0.35,224034816,14,59781120,2.7,59699200,12,12,13,779796480,8346394624,24,43,4.6,921579520,8126898176
9.4,55681024,2.5,224251904,26,59781120,20,59654144,34,30,38,779530240,8346394624,36,38,34,922746880,8126898176
17,48017408,5.5,224448512,23,59781120,32,59654144,38,20,56,781971456,8346394624,37,59,15,922353664,8126898176
17,48492544,6.5,224362496,24,59781120,29,59654144,39,27,52,775618560,8346394624,37,23,51,922714112,8126898176
16,48521216,6.6,224464896,25,59785216,30,59654144,37,19,54,775208960,8346394624,37,64,9.4,922583040,8126898176
15,48611328,6.2,224407552,24,59785216,33,59654144,37,33,42,775327744,8346394624,37,24,50,922423296,8126898176
13,48869376,5.6,224665600,24,59785216,31,59654144,37,31,44,775909376,8346394624,36,45,28,922546176,8126898176
15,48889856,6,224567296,22,59785216,30,59654144,38,34,43,776048640,8346394624,38,44,31,922963968,8126898176
16,49303552,6.2,224751616,25,59785216,29,59654144,37,30,45,775356416,8346394624,37,50,24,922054656,8126898176
16,49823744,8.7,224923648,26,59785216,28,59654144,39,47,31,776491008,8346394624,39,16,63,922738688,8126898176
18,51118080,9.2,225062912,23,59785216,29,59654144,37,53,22,776839168,8346394624,38,29,48,923357184,8126898176
18,52383744,7.7,225091584,26,59785216,31,59654144,41,47,35,777695232,8346394624,38,22,53,922238976,8126898176
16,52383744,8,225472512,25,59785216,31,59654144,40,36,43,778813440,8346394624,38,20,56,922259456,8126898176
13,52584448,6.4,225492992,22,59785216,28,59654144,36,22,51,779182080,8346394624,37,20,55,922923008,8126898176
12,52682752,5.4,225644544,22,59785216,32,59654144,36,54,18,779309056,8346394624,36,13,60,922279936,8126898176
14,52899840,5.9,225599488,25,59785216,30,59654144,37,31,42,779177984,8346394624,36,10,63,922673152,8126898176
15,52903936,6.3,225738752,27,59785216,32,59654144,37,38,35,779554816,8346394624,37,12,62,923090944,8126898176
12,53026816,5.8,225837056,22,59785216,35,59654144,38,43,33,779673600,8346394624,36,38,35,923451392,8126898176
13,53260288,6,225792000,23,59785216,28,59654144,37,45,30,779984896,8346394624,37,46,28,923316224,8126898176
13,53366784,6.4,226140160,26,59785216,27,59654144,36,21,52,780644352,8346394624,37,12,62,923725824,8126898176
6.9,53420032,5.5,226070528,12,54050816,28,53981184,25,11,39,773992448,8346394624,16,16,15,917712896,8126898176
1.5,53420032,2.7,226099200,0.017,54050816,14,53940224,3.8,4,3.6,773603328,8346394624,5.4,5.8,5,918249472,8126898176
0.011,53420032,2.1,226136064,0,54050816,0,53940224,2.4,2.4,2.4,773861376,8346394624,1.8,1.8,1.8,917725184,8126898176
0.007,53420032,1.8,226238464,0,54050816,0,53940224,3.1,3.2,3,773607424,8346394624,2.5,2.6,2.4,917721088,8126898176
0.013,53420032,0.22,226152448,0,54050816,0,53940224,2.4,1.8,3,773865472,8346394624,1.9,1.8,2,917979136,8126898176
0.011,53420032,0.26,226156544,0,54050816,0,53940224,2.8,2.6,3,773865472,8346394624,2.4,2.8,2,918749184,8126898176
0.23,53420032,0.26,226156544,5.1,59891712,0,53940224,2.7,2.6,2.8,773865472,8346394624,1.8,2,1.6,917458944,8126898176
6.9,52473856,0.81,226385920,18,59891712,8.8,59797504,22,24,19,780316672,8346394624,35,27,43,922587136,8126898176
14,49156096,2.9,226181120,22,59895808,25,59797504,38,36,40,779395072,8346394624,39,9.8,69,921681920,8126898176
15,46505984,5.5,226390016,27,59895808,30,59797504,41,57,25,778362880,8346394624,40,69,11,921772032,8126898176
18,46997504,6.1,226656256,30,59895808,32,59797504,41,50,32,775364608,8346394624,39,43,35,923013120,8126898176
19,46997504,6.5,226435072,24,59895808,37,59797504,41,40,41,776499200,8346394624,40,67,12,923041792,8126898176
15,46997504,6.7,226709504,27,59895808,31,59797504,41,40,41,773173248,8346394624,39,46,31,922914816,8126898176
16,46997504,5.9,226848768,24,59895808,30,59797504,40,36,44,773545984,8346394624,42,52,33,922079232,8126898176
18,47259648,8.5,227254272,25,59895808,33,59801600,40,33,47,774414336,8346394624,40,47,32,923230208,8126898176
16,48271360,8.4,227045376,27,59895808,34,59801600,40,38,41,773750784,8346394624,40,31,49,923353088,8126898176
16,49418240,6.3,227250176,24,59895808,37,59801600,41,47,34,774868992,8346394624,39,33,45,923590656,8126898176
18,50720768,6.1,227319808,27,59895808,34,59801600,41,39,43,776028160,8346394624,40,31,48,922566656,8126898176
20,51089408,6.3,227540992,27,59895808,33,59801600,42,47,37,777428992,8346394624,40,36,44,923426816,8126898176
17,51056640,7.6,227377152,27,59895808,30,59801600,41,34,47,777773056,8346394624,40,44,36,922791936,8126898176
14,51077120,7.4,227332096,24,59895808,32,59801600,39,35,43,778145792,8346394624,39,38,41,922918912,8126898176
13,51240960,6.1,227409920,24,59895808,33,59801600,38,31,45,777764864,8346394624,38,10,67,922816512,8126898176
14,51585024,5.1,227217408,28,59895808,34,59801600,39,41,37,778375168,8346394624,40,44,36,922427392,8126898176
13,51691520,5.3,227225600,29,59895808,33,59801600,38,26,50,778248192,8346394624,39,25,52,922800128,8126898176
14,51949568,6.1,227172352,26,59895808,33,59801600,40,30,51,779132928,8346394624,39,67,11,923156480,8126898176
15,52441088,6.7,227184640,26,59895808,36,59801600,38,25,51,779247616,8346394624,42,40,44,922574848,8126898176
12,52797440,7.8,227360768,23,54173696,29,59801600,39,30,48,780140544,8346394624,39,14,64,923492352,8126898176
5.6,53059584,6,227426304,10,54173696,24,54071296,19,12,26,773529600,8346394624,7.4,5.4,9.4,917753856,8126898176
0.44,52916224,2.2,227381248,0,54173696,11,54071296,2.9,3,2.8,773500928,8346394624,2,2.2,1.8,917753856,8126898176
0.011,52916224,0.68,227463168,0,54173696,0,54071296,2.7,2.6,2.8,773525504,8346394624,2.5,2.6,2.4,917753856,8126898176
0.016,52916224,0.28,227381248,0,54173696,0,54071296,2.9,3.2,2.6,773574656,8346394624,1.8,1.6,2,917753856,8126898176
0.016,52916224,0.27,227463168,0,54173696,0,54071296,2.4,2.4,2.4,773582848,8346394624,2.5,2.8,2.2,917753856,8126898176
0.01,52916224,0.25,227381248,0,54173696,0,54071296,3,3,3,773840896,8346394624,1.8,1.8,1.8,918528000,8126898176
1.7,52916224,0.28,227463168,8,60014592,0,54071296,2.8,2.8,2.8,773840896,8346394624,8.7,3.6,14,922411008,8126898176
8,53440512,1,227667968,23,60014592,12,59916288,32,20,44,779243520,8346394624,41,28,53,921640960,8126898176
15,55779328,3.5,227524608,30,60014592,32,59916288,40,50,30,780128256,8346394624,42,51,32,921964544,8126898176
17,46166016,5.5,227328000,28,60014592,35,59916288,42,39,45,780763136,8346394624,42,28,56,922566656,8126898176
15,46657536,6.9,227446784,25,60014592,32,59916288,43,38,48,773160960,8346394624,44,31,58,922509312,8126898176
14,46657536,8.1,227581952,26,60014592,39,59916288,41,22,60,773812224,8346394624,42,61,23,922345472,8126898176
16,46657536,7.7,227557376,31,60014592,38,59916288,41,43,39,773517312,8346394624,42,31,52,922710016,8126898176
16,46657536,6.8,227545088,28,60014592,30,59916288,42,48,35,773365760,8346394624,42,63,21,923095040,8126898176
15,47030272,5.8,227627008,27,60014592,36,59916288,41,26,57,773468160,8346394624,43,46,39,922447872,8126898176
15,47886336,5.6,227590144,29,60014592,36,59916288,42,36,48,773824512,8346394624,42,17,67,922554368,8126898176
